FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
734.76000,0.00686,-0.14838,0.35076,-0.50331,-0.27248,-1.56333,-1.73974,-2.50052,-1.68847,-2.54859,0.28093,-0.02966,-0.18857,-1.22826,-0.89823,-2.79596,-0.24202,-1.56901,-0.88018,-2.09906,-2.11631
734.76400,0.24416,0.01098,1.46134,0.19038,-0.07014,-1.08670,-1.47896,-2.17122,-1.68847,-2.48673,0.76345,0.27720,-0.06505,-0.88042,-0.72768,-2.47900,-0.24202,-1.25183,-0.31305,-1.64862,-2.11631
734.76800,0.48146,0.17034,1.32252,0.19038,0.13219,-0.68952,-1.39203,-1.90777,-1.68847,-2.30115,0.92429,0.43063,-0.06505,-0.59056,-0.89823,-2.22544,-0.41656,-0.93464,-0.08620,-1.31079,-2.11631
734.77200,0.24416,0.11722,0.90605,0.30599,-0.27248,-0.68952,-1.65281,-1.84191,-1.62407,-2.23929,0.44177,0.58406,-0.18857,-0.47461,-1.06879,-2.09866,-0.50383,-0.85535,-0.31305,-1.53601,-1.96955
734.77600,0.08596,0.06410,0.48958,0.19038,-0.47481,-0.61008,-1.82667,-1.77605,-1.68847,-2.23929,0.92429,0.63520,-0.31209,-0.30069,-1.06879,-2.03527,-0.59109,-0.77605,-0.53990,-1.76123,-1.82279
734.78000,0.32326,0.17034,0.90605,0.59503,-0.07014,-0.13345,-1.65281,-1.38088,-1.75287,-2.17744,2.05017,0.73749,-0.31209,-0.01082,-1.06879,-1.71831,-0.50383,-0.37957,-0.19963,-1.31079,-1.82279
734.78400,0.56056,0.43594,1.46134,0.99969,0.13219,0.50204,-1.39203,-1.05158,-1.88166,-2.11558,1.40681,1.04435,-0.31209,0.27905,-1.06879,-1.40136,-0.41656,-0.06238,0.14065,-0.97296,-1.82279
734.78800,0.40236,0.48906,1.32252,0.99969,-0.27248,0.66092,-1.56588,-0.85400,-1.88166,-1.93000,0.12009,1.40236,-0.55913,0.51094,-1.23934,-1.21119,-0.67836,0.01692,0.02722,-1.08557,-1.60265
734.79200,0.16506,0.48906,0.90605,1.05749,-0.67715,0.66092,-1.82667,-0.78814,-1.88166,-1.86814,-0.68410,1.40236,-0.68266,0.74283,-1.40989,-1.14780,-0.76563,-0.06238,-0.19963,-1.31079,-1.45588
734.79600,0.48146,0.70154,1.32252,1.23092,-0.27248,1.21698,-1.56588,-0.45883,-1.94606,-1.74442,1.24597,1.70922,-0.55913,1.09067,-1.32461,-0.76745,-0.76563,0.17551,0.25407,-0.86035,-1.38250
734.80000,0.71876,0.91402,1.73899,1.23092,0.13219,1.77304,-1.30510,-0.06367,-1.94606,-1.55885,1.56765,2.06723,-0.43561,1.43851,-1.23934,-0.32372,-0.76563,0.80988,0.48092,-0.52251,-1.38250
734.80400,0.63966,1.12650,1.46134,1.75118,-0.07014,1.93192,-1.30510,0.13392,-1.75287,-1.18769,1.24597,2.01608,-0.55913,1.61243,-1.32461,-0.00676,-0.67836,1.04777,0.48092,-0.63512,-1.16236
734.80800,0.56056,1.23274,1.18370,2.21365,-0.47481,1.77304,-1.47896,0.19978,-1.49528,-0.94026,1.24597,2.01608,-0.68266,1.67041,-1.23934,0.18341,-0.85290,0.96848,0.36750,-0.86035,-1.01560
734.81200,0.63966,1.28586,1.18370,1.98242,-0.47481,1.93192,-1.47896,0.39736,-1.49528,-0.81654,0.44177,2.16952,-0.92970,1.84433,-1.32461,0.50037,-0.94016,1.28566,0.59435,-0.86035,-1.01560
734.81600,1.03516,1.55146,1.73899,2.44488,-0.07014,2.40854,-1.13124,0.85839,-1.36649,-0.44538,1.56765,2.37409,-0.92970,2.25014,-1.23934,1.00749,-0.67836,1.68214,1.04805,-0.40990,-1.01560
734.82000,1.11426,1.65770,1.73899,2.50268,-0.27248,2.48798,-1.04431,0.99011,-1.23770,-0.13609,1.40681,2.47638,-1.17674,2.42406,-1.23934,1.32445,-0.85290,1.68214,1.16147,-0.29729,-0.86883
734.82400,0.95606,1.60458,0.90605,2.21365,-0.67715,2.17023,-1.21817,0.92425,-1.10890,0.04949,-0.20159,2.42523,-1.67082,2.36609,-1.49516,1.32445,-1.28923,1.44425,0.82120,-0.63512,-0.64869
734.82800,1.03516,1.65770,1.04487,2.15584,-0.67715,2.01136,-1.30510,0.92425,-1.17330,0.04949,-0.36242,2.11837,-1.79434,2.36609,-1.58044,1.32445,-1.46377,1.20636,0.93462,-0.63512,-0.72207
734.83200,1.43066,1.87018,1.87781,2.32926,-0.67715,2.24967,-1.04431,1.12183,-1.17330,0.11135,-0.20159,2.27180,-1.79434,2.42406,-1.49516,1.51462,-1.46377,1.52355,1.38832,-0.18468,-0.79545
734.83600,1.50976,1.97642,1.87781,2.27145,-0.67715,2.09079,-0.95738,1.12183,-1.10890,0.17321,-0.52326,2.37409,-1.67082,2.42406,-1.58044,1.64140,-1.55104,1.44425,1.50175,-0.29729,-0.79545
734.84000,1.50976,1.87018,1.32252,1.92461,-1.08181,1.69361,-1.21817,0.85839,-1.04451,0.17321,-0.20159,2.06723,-1.67082,2.19217,-1.58044,1.45123,-1.81284,0.96848,1.16147,-0.74774,-0.64869
734.84400,1.58886,1.92330,1.32252,1.51995,-1.08181,1.45529,-1.30510,0.72667,-0.98011,0.11135,0.12009,1.70922,-1.67082,1.96027,-1.58044,1.26106,-1.72557,0.80988,1.16147,-0.86035,-0.64869
734.84800,1.90526,2.08266,1.73899,1.40434,-0.87948,1.53473,-1.21817,0.72667,-1.10890,-0.01237,-0.04075,1.70922,-1.67082,1.96027,-1.58044,1.26106,-1.72557,0.65129,1.50175,-0.52251,-0.86883
734.85200,2.22166,2.29514,1.60017,2.15584,-0.67715,1.45529,-1.04431,0.72667,-1.10890,-0.01237,0.44177,1.81151,-1.42378,1.90230,-1.49516,1.13427,-1.90011,0.57199,1.72859,-0.40990,-0.86883
734.85600,2.14256,2.29514,1.32252,1.98242,-0.87948,1.21698,-1.04431,0.52908,-0.98011,0.04949,0.92429,1.60693,-1.30026,1.61243,-1.49516,0.94410,-1.90011,0.33410,1.50175,-0.63512,-0.64869
734.86000,2.06346,2.24202,0.90605,1.57776,-1.48648,0.89923,-1.39203,0.26564,-1.04451,-0.13609,0.44177,1.45350,-1.54730,1.43851,-1.49516,0.62715,-1.90011,-0.22097,1.38832,-0.86035,-0.64869
734.86400,2.30076,2.40138,1.60017,1.86680,-1.08181,0.97867,-1.21817,0.19978,-1.10890,-0.32167,-0.04075,1.45350,-1.30026,1.38054,-1.49516,0.50037,-1.90011,-0.45886,1.72859,-0.63512,-0.86883
734.86800,2.61716,2.56074,2.15546,1.80899,-0.67715,1.13754,-1.04431,0.26564,-1.04451,-0.25981,0.28093,1.45350,-1.30026,1.26459,-1.49516,0.43697,-1.81284,-0.14168,2.06887,-0.40990,-0.94222
734.87200,2.53806,2.45450,1.32252,1.57776,-1.08181,0.74036,-1.21817,-0.06367,-0.91572,-0.32167,0.12009,1.30007,-1.30026,0.97473,-1.49516,0.18341,-1.98738,-0.53816,1.72859,-0.74774,-0.86883
734.87600,2.45896,2.34826,0.76723,1.28872,-1.28415,0.42261,-1.39203,-0.26125,-0.85132,-0.44538,-0.20159,1.14664,-1.30026,0.80081,-1.40989,-0.13354,-1.98738,-1.01394,1.50175,-1.08557,-0.86883
734.88000,2.69626,2.34826,1.32252,1.34653,-1.28415,0.34317,-1.21817,-0.26125,-0.91572,-0.63096,-0.52326,0.94207,-1.30026,0.68486,-1.40989,-0.19693,-1.72557,-1.01394,1.72859,-0.74774,-1.01560
734.88400,2.85446,2.40138,2.01663,1.46215,-0.87948,0.50204,-0.95738,-0.26125,-0.91572,-0.56910,-0.36242,0.99321,-1.05322,0.68486,-1.23934,-0.13354,-1.63831,-0.85535,2.06887,-0.52251,-1.08898
734.88800,2.85446,2.34826,1.46134,1.05749,-0.87948,0.34317,-0.87045,-0.26125,-0.65813,-0.44538,0.28093,0.94207,-0.92970,0.56891,-1.15406,-0.26033,-1.63831,-0.93464,1.72859,-0.74774,-0.94222
734.89200,2.61716,2.18890,1.04487,0.36380,-1.08181,0.10486,-1.04431,-0.39297,-0.52934,-0.38353,0.44177,0.78864,-0.92970,0.39499,-1.06879,-0.32372,-1.55104,-1.01394,1.50175,-1.08557,-0.72207
734.89600,2.77536,2.18890,1.18370,0.82626,-1.08181,0.10486,-0.87045,-0.32711,-0.52934,-0.32167,1.24597,0.78864,-0.80618,0.51094,-0.98351,-0.26033,-1.28923,-1.01394,1.61517,-0.97296,-0.79545
