FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
735.35200,0.35604,0.34580,1.37706,0.47872,0.78367,0.21146,-0.01023,0.00431,-0.24084,-0.12498,1.12129,-0.02986,0.62990,-0.06071,0.10362,-0.03742,0.19420,0.11720,0.69456,0.34588,-0.11369
735.35600,0.29992,0.39523,0.78594,0.29054,0.41032,0.26491,-0.11533,0.00431,-0.20231,-0.08709,0.80546,0.01862,0.52331,0.04207,0.04809,-0.01504,0.19420,0.13894,0.58862,0.08673,-0.01691
735.36000,0.24380,0.44466,0.19483,0.29054,0.03696,0.21146,-0.25546,0.00431,-0.20231,-0.10604,0.53475,0.01862,0.38118,0.07633,-0.00744,-0.01504,0.19420,0.18241,0.37673,-0.08604,0.01536
735.36400,0.46828,0.44466,0.43128,0.35327,-0.05638,0.31837,-0.25546,0.03346,-0.24084,-0.14393,0.48963,0.16406,0.27459,0.07633,-0.06297,0.00734,0.17194,0.22588,0.58862,0.00035,-0.08143
735.36800,0.58053,0.49409,1.02239,0.35327,-0.05638,0.26491,-0.25546,0.06260,-0.24084,-0.12498,0.71522,0.11558,0.23906,0.04207,-0.06297,0.00734,0.14968,0.26935,0.58862,-0.08604,-0.14596
735.37200,0.52441,0.29637,1.02239,-0.02308,-0.33639,0.05110,-0.36056,0.00431,-0.20231,-0.10604,0.80546,-0.02986,0.16799,0.00781,-0.11851,-0.01504,0.12742,0.22588,0.05890,-0.51795,-0.14596
735.37600,0.46828,0.14809,0.43128,-0.39943,-0.52307,-0.16271,-0.43063,0.00431,-0.12524,-0.04919,0.76034,-0.12683,0.13246,-0.06071,-0.09074,-0.01504,0.17194,0.20414,-0.36487,-0.86348,-0.08143
735.38000,0.69277,0.29637,1.25884,-0.21126,-0.33639,0.05110,-0.29050,0.15003,-0.02890,0.04555,0.76034,0.11558,0.16799,0.07633,-0.00744,0.14161,0.23872,0.37803,-0.25893,-0.60434,0.01536
735.38400,0.86114,0.34580,1.84995,-0.02308,-0.14971,0.31837,-0.04526,0.35403,0.06744,0.19714,0.80546,0.40647,0.23906,0.31614,0.07586,0.32064,0.30550,0.55192,-0.04704,-0.25880,0.11214
735.38800,0.80502,0.34580,1.49528,-0.02308,-0.05638,0.37182,0.09487,0.47060,0.24084,0.34873,0.89570,0.55192,0.27459,0.45317,0.18692,0.45492,0.37228,0.63886,-0.15298,-0.25880,0.27346
735.39200,0.63665,0.29637,0.90417,-0.21126,-0.14971,0.31837,0.16494,0.52888,0.37572,0.48137,0.67010,0.40647,0.27459,0.52169,0.27022,0.54443,0.37228,0.68233,-0.47081,-0.25880,0.46703
735.39600,0.58053,0.29637,0.90417,-0.14853,0.03696,0.47873,0.30507,0.61631,0.41425,0.53821,0.48963,0.26103,0.23906,0.48743,0.32575,0.61157,0.32776,0.70407,-0.25893,0.08673,0.49930
735.40000,0.63665,0.44466,1.25884,-0.14853,0.13030,0.74599,0.41017,0.73289,0.41425,0.55716,0.57987,0.45495,0.20352,0.55595,0.29798,0.65632,0.28324,0.70407,0.27079,0.60503,0.49930
735.40400,0.41216,0.34580,0.78594,-0.27398,0.03696,0.63909,0.34011,0.67460,0.39499,0.51926,0.39939,0.45495,0.09693,0.48743,0.21469,0.58919,0.26098,0.59539,0.27079,0.69141,0.49930
735.40800,0.13155,0.19752,-0.27806,0.29054,-0.33639,0.42527,0.16494,0.52888,0.37572,0.46242,0.03844,0.21254,-0.04520,0.35040,0.10362,0.45492,0.14968,0.50845,0.05890,0.51864,0.49930
735.41200,0.01931,0.24695,-0.75095,0.29054,-0.52307,0.42527,0.09487,0.47060,0.27938,0.34873,-0.18715,0.11558,-0.18732,0.28188,-0.00744,0.36540,0.08290,0.48671,0.37673,0.69141,0.43477
735.41600,0.07543,0.29637,-0.63273,0.47872,-0.61641,0.58563,0.12990,0.44146,0.18304,0.25399,-0.45787,0.21254,-0.29392,0.24762,-0.03521,0.32064,-0.00614,0.44324,0.80051,1.03694,0.30572
735.42000,0.01931,0.29637,-1.10562,0.54144,-0.80308,0.47873,0.05984,0.32488,0.10597,0.19714,-0.68346,0.21254,-0.43604,0.14484,-0.17404,0.23113,-0.13970,0.35630,0.90645,1.03694,0.24120
735.42400,-0.31743,0.09866,-2.05140,0.10237,-1.26978,0.15801,-0.18540,0.09174,-0.02890,0.04555,-1.17977,-0.12683,-0.64923,-0.06071,-0.36840,0.02972,-0.31778,0.18241,0.58862,0.69141,0.17667
735.42800,-0.42967,-0.04963,-2.64251,0.03964,-1.45645,-0.00235,-0.36056,-0.08312,-0.20231,-0.12498,-1.27000,-0.32076,-0.86242,-0.23200,-0.56276,-0.14931,-0.49586,0.03026,0.58862,0.60503,0.01536
735.43200,-0.31743,-0.04963,-2.16962,0.16509,-1.36312,-0.00235,-0.39560,-0.19969,-0.39499,-0.27657,-0.99929,-0.36924,-0.96902,-0.36903,-0.75712,-0.23883,-0.58490,-0.05669,0.90645,0.77779,-0.17822
735.43600,-0.37355,-0.09906,-1.81496,0.10237,-1.45645,-0.10926,-0.53573,-0.37454,-0.54913,-0.40921,-1.04441,-0.41772,-1.07561,-0.54032,-0.89595,-0.37310,-0.62942,-0.20884,1.01239,0.77779,-0.33953
735.44000,-0.76641,-0.44506,-2.40607,-0.39943,-1.73647,-0.59034,-0.85103,-0.69512,-0.72253,-0.59870,-1.27000,-0.90254,-1.25327,-0.84865,-1.11808,-0.64164,-0.71846,-0.51314,0.37673,0.34588,-0.53311
735.44400,-0.99089,-0.74163,-2.52429,-0.65033,-1.82981,-0.85760,-1.09627,-0.95740,-0.87667,-0.80713,-1.45048,-1.48432,-1.28880,-1.19124,-1.25691,-0.86543,-0.65168,-0.75224,0.16485,0.17311,-0.72668
735.44800,-0.99089,-0.84049,-1.93318,-0.52488,-1.54979,-0.91106,-1.13130,-1.10312,-1.05008,-0.97767,-1.31512,-1.53280,-1.18220,-1.39679,-1.31244,-0.99970,-0.56264,-0.88265,0.27079,0.43226,-0.95252
735.45200,-1.04702,-0.84049,-1.46029,-0.65033,-1.36312,-0.96451,-1.23640,-1.27797,-1.26203,-1.16715,-0.90905,-1.67825,-1.11114,-1.63660,-1.39574,-1.17873,-0.58490,-1.05654,0.37673,0.43226,-1.17836
735.45600,-1.32763,-1.08763,-1.93318,-0.90123,-1.54979,-1.28523,-1.55170,-1.54026,-1.47397,-1.39453,-0.95417,-2.01762,-1.18220,-1.87640,-1.56234,-1.44728,-0.76298,-1.20869,0.05890,0.17311,-1.30741
735.46000,-1.49600,-1.18649,-2.28785,-0.96395,-1.73647,-1.44559,-1.86700,-1.83169,-1.76298,-1.65981,-1.08953,-2.06610,-1.35986,-2.04770,-1.86776,-1.67107,-1.11914,-1.29564,-0.04704,-0.08604,-1.46872
735.46400,-1.21538,-1.03820,-1.57851,-0.58761,-1.64313,-1.33868,-1.97210,-1.97740,-2.07126,-1.90614,-0.90905,-1.82369,-1.46646,-2.08196,-2.11766,-1.80534,-1.43078,-1.31737,0.48268,0.17311,-1.69456
735.46800,-1.15926,-0.93934,-1.22384,-0.33671,-1.64313,-1.28523,-2.14727,-2.09397,-2.36028,-2.11458,-0.86393,-1.67825,-1.57305,-2.08196,-2.36755,-1.93961,-1.60886,-1.36084,0.80051,0.25949,-1.88814
735.47200,-1.27151,-0.93934,-1.34206,-0.46216,-1.82981,-1.39214,-2.35747,-2.26883,-2.49515,-2.24722,-0.77370,-1.96914,-1.64411,-2.18473,-2.56191,-2.07388,-1.83146,-1.46952,0.69456,-0.08604,-1.95266
735.47600,-1.32763,-0.98877,-1.57851,-0.65033,-1.92315,-1.55250,-2.49761,-2.38540,-2.57222,-2.32301,-0.72858,-1.87217,-1.64411,-2.18473,-2.64521,-2.14102,-1.92050,-1.55647,0.48268,-0.43157,-1.98492
735.48000,-1.10314,-0.88991,-0.86917,-0.96395,-1.64313,-1.44559,-2.46257,-2.32712,-2.63002,-2.37986,-0.45787,-1.53280,-1.50199,-2.01344,-2.61744,-2.07388,-1.83146,-1.44779,0.69456,-0.43157,-2.08171
735.48400,-0.82253,-0.69220,-0.27806,-0.39943,-1.45645,-1.33868,-2.32244,-2.26883,-2.63002,-2.34196,-0.09692,-1.29039,-1.28880,-1.84215,-2.47861,-1.96199,-1.72016,-1.29564,1.01239,-0.43157,-2.14624
735.48800,-0.87865,-0.69220,-0.15984,0.03964,-1.36312,-1.39214,-2.28741,-2.26883,-2.59149,-2.28511,0.03844,-1.14495,-1.07561,-1.67085,-2.36755,-1.89485,-1.60886,-1.29564,0.80051,-0.77710,-2.11398
735.49200,-0.93477,-0.74163,-0.51451,-0.65033,-1.36312,-1.60595,-2.32244,-2.29797,-2.53368,-2.24722,0.17380,-1.04798,-0.93348,-1.56808,-2.22872,-1.87247,-1.49756,-1.31737,0.27079,-1.20902,-2.11398
735.49600,-0.71028,-0.64277,-0.04161,-0.39943,-1.17644,-1.60595,-2.21734,-2.18140,-2.49515,-2.20932,0.48963,-0.80557,-0.61370,-1.36253,-2.00659,-1.73820,-1.29722,-1.16522,0.37673,-1.20902,-2.11398
735.50000,-0.37355,-0.44506,0.90417,-0.27398,-0.70975,-1.33868,-1.97210,-2.00655,-2.41808,-2.11458,0.89570,-0.41772,-0.25839,-1.05420,-1.72893,-1.53679,-1.09688,-0.96960,0.69456,-1.03625,-2.11398
735.50400,-0.31743,-0.44506,0.90417,-0.33671,-0.52307,-1.28523,-1.79694,-1.91912,-2.26394,-1.98194,1.03105,-0.07835,0.06140,-0.84865,-1.47904,-1.42490,-0.82976,-0.86092,0.37673,-1.29540,-2.01719
735.50800,-0.42967,-0.44506,0.19483,-0.58761,-0.52307,-1.49904,-1.79694,-1.94826,-2.12907,-1.88719,0.94082,-0.12683,0.27459,-0.78013,-1.28468,-1.38014,-0.62942,-0.83918,-0.04704,-1.64093,-1.92040
735.51200,-0.20518,-0.34620,0.78594,-0.65033,-0.33639,-1.49904,-1.69184,-1.86083,-2.03273,-1.83035,1.34689,-0.12683,0.52331,-0.64310,-1.06255,-1.29063,-0.42908,-0.73050,-0.04704,-1.64093,-1.88814
735.51600,0.13155,-0.19791,1.84995,-0.33671,0.13030,-1.23178,-1.41157,-1.65683,-1.91712,-1.73561,1.84319,0.30951,0.84309,-0.40329,-0.78489,-1.13398,-0.13970,-0.51314,0.27079,-1.38178,-1.85587
735.52000,0.18767,-0.14848,1.73173,-0.39943,0.31698,-1.12487,-1.27144,-1.56940,-1.78225,-1.64086,1.93343,0.45495,1.02075,-0.30052,-0.59053,-1.04446,0.06064,-0.36099,0.16485,-1.38178,-1.75909
735.52400,0.07543,-0.24734,1.37706,-0.65033,0.22364,-1.28523,-1.23640,-1.59855,-1.60884,-1.58402,2.02367,0.45495,1.19841,-0.26626,-0.42393,-1.02208,0.23872,-0.33925,-0.36487,-1.81370,-1.66230
735.52800,0.13155,-0.24734,1.49528,-0.71306,0.41032,-1.28523,-1.13130,-1.56940,-1.45470,-1.54612,2.06879,0.50343,1.37606,-0.19774,-0.22957,-0.97732,0.39454,-0.29578,-0.47081,-1.81370,-1.59777
735.53200,0.41216,-0.09906,2.08639,-0.46216,0.78367,-1.07142,-0.85103,-1.39454,-1.30056,-1.45138,2.47486,0.64888,1.55372,-0.06071,-0.00744,-0.84305,0.57262,-0.18710,-0.15298,-1.46817,-1.53325
735.53600,0.46828,-0.00020,2.32284,-0.33671,0.87701,-0.96451,-0.67587,-1.27797,-1.08862,-1.28084,2.56509,0.79433,1.69585,0.07633,0.15915,-0.73116,0.72844,-0.01322,-0.04704,-1.29540,-1.40420
735.54000,0.29992,-0.04963,1.73173,-0.52488,0.78367,-1.01796,-0.60580,-1.24883,-0.87667,-1.14820,2.38462,0.64888,1.66032,0.11059,0.27022,-0.68640,0.70618,-0.01322,-0.47081,-1.46817,-1.24288
735.54400,0.35604,-0.14848,1.49528,-0.71306,0.87701,-0.96451,-0.50070,-1.16140,-0.70327,-1.03451,2.20414,0.84281,1.66032,0.14484,0.38128,-0.61926,0.77296,0.03026,-0.68270,-1.55455,-1.11383
735.54800,0.41216,-0.00020,2.08639,-0.83850,1.06369,-0.64379,-0.29050,-0.95740,-0.51059,-0.90187,2.11391,1.03673,1.69585,0.31614,0.52011,-0.46261,0.92878,0.18241,-0.36487,-1.20902,-1.01705
735.55200,0.46828,0.04923,2.32284,-0.27398,1.15702,-0.37653,-0.08030,-0.75340,-0.33718,-0.73134,2.20414,1.27914,1.69585,0.52169,0.63118,-0.30596,0.90652,0.22588,-0.25893,-0.86348,-0.88800
735.55600,0.29992,-0.00020,1.73173,0.10237,1.06369,-0.42998,-0.04526,-0.66597,-0.18304,-0.56080,1.88831,1.27914,1.62479,0.48743,0.65894,-0.26120,0.88426,0.26935,-0.57676,-1.03625,-0.69442
735.56000,0.24380,-0.04963,0.90417,-0.33671,0.87701,-0.42998,-0.01023,-0.60769,-0.02890,-0.44711,1.52736,0.84281,1.48266,0.41891,0.68671,-0.19407,0.92878,0.31282,-0.78864,-1.12263,-0.53311
735.56400,0.29992,0.04923,1.25884,0.03964,0.97035,-0.21617,0.16494,-0.40369,0.04817,-0.35237,1.70784,0.93977,1.48266,0.55595,0.77001,-0.08217,0.90652,0.37803,-0.47081,-0.69072,-0.43632
735.56800,0.24380,0.04923,1.25884,0.10237,1.15702,-0.00235,0.34011,-0.25797,0.12524,-0.23868,1.75296,1.18218,1.44713,0.69298,0.79777,0.02972,0.92878,0.46498,-0.25893,-0.43157,-0.33953
735.57200,0.13155,-0.00020,0.90417,-0.08581,0.97035,-0.00235,0.41017,-0.19969,0.26011,-0.10604,1.52736,1.03673,1.34053,0.65872,0.82554,0.05210,0.88426,0.42150,-0.47081,-0.43157,-0.14596
735.57600,-0.09294,-0.09906,0.43128,-0.14853,0.87701,-0.10926,0.41017,-0.11226,0.37572,-0.03024,1.34689,0.93977,1.23394,0.65872,0.82554,0.09686,0.88426,0.39977,-0.78864,-0.51795,0.04762
735.58000,-0.03682,-0.14848,0.31305,-0.08581,0.97035,0.10455,0.55031,0.03346,0.43352,0.04555,1.30177,0.98825,1.19841,0.72724,0.85330,0.20875,0.88426,0.46498,-0.57676,-0.25880,0.07988
735.58400,0.01931,-0.09906,0.90417,0.22782,1.15702,0.31837,0.72547,0.20831,0.51059,0.17819,1.16641,1.13370,1.19841,0.83001,0.93660,0.32064,0.90652,0.57365,-0.36487,0.17311,0.17667
735.58800,-0.14906,-0.14848,0.54950,0.03964,0.97035,0.31837,0.79554,0.29574,0.58766,0.29188,0.94082,0.98825,1.09181,0.79576,0.90884,0.34302,0.88426,0.55192,-0.57676,0.08673,0.33798
735.59200,-0.37355,-0.29677,-0.39628,-0.21126,0.69033,0.21146,0.76051,0.29574,0.64546,0.36768,1.03105,0.79433,0.98522,0.76150,0.88107,0.34302,0.75070,0.48671,-0.89459,-0.08604,0.49930
735.59600,-0.42967,-0.34620,-0.15984,-0.14853,0.87701,0.31837,0.79554,0.41231,0.68400,0.42452,0.85058,0.84281,0.91416,0.79576,0.88107,0.43254,0.83974,0.55192,-0.78864,0.25949,0.56382
735.60000,-0.26131,-0.24734,0.31305,0.10237,0.97035,0.58563,1.00574,0.58717,0.74180,0.50032,0.67010,0.98825,0.91416,0.86427,0.93660,0.54443,0.86200,0.66060,-0.36487,0.60503,0.62835
735.60400,-0.31743,-0.24734,0.07661,0.10237,0.97035,0.63909,1.07581,0.67460,0.81887,0.61401,0.48963,0.74584,0.84309,0.86427,0.93660,0.61157,0.77296,0.63886,-0.47081,0.69141,0.78966
735.60800,-0.59804,-0.44506,-0.63273,-0.65033,0.69033,0.53218,1.04077,0.67460,0.89594,0.67085,0.35427,0.50343,0.77203,0.79576,0.90884,0.58919,0.72844,0.59539,-0.89459,0.51864,0.91871
735.61200,-0.59804,-0.44506,-0.63273,-0.58761,0.78367,0.58563,1.07581,0.76203,0.93448,0.70875,0.17380,0.55192,0.73650,0.79576,0.93660,0.63395,0.75070,0.59539,-0.78864,0.60503,0.98324
735.61600,-0.54192,-0.34620,-0.04161,0.41599,0.87701,0.74599,1.21594,0.87860,0.95374,0.76560,0.17380,0.64888,0.70097,0.86427,0.96437,0.72346,0.77296,0.68233,-0.47081,0.95056,0.98324
735.62000,-0.59804,-0.39563,-0.15984,0.29054,0.97035,0.85290,1.28601,0.93689,1.01155,0.84139,0.35427,0.69736,0.70097,0.89853,0.99213,0.79060,0.77296,0.70407,-0.47081,1.03694,1.08002
735.62400,-0.76641,-0.49448,-1.10562,-0.02308,0.69033,0.69254,1.18091,0.93689,1.05008,0.89823,0.08356,0.50343,0.59437,0.79576,0.96437,0.79060,0.75070,0.66060,-0.89459,0.77779,1.20907
735.62800,-0.82253,-0.54391,-1.46029,-0.02308,0.69033,0.69254,1.18091,0.93689,1.05008,0.87929,-0.00668,0.30951,0.55884,0.72724,0.93660,0.76822,0.70618,0.61713,-0.89459,0.77779,1.24134
735.63200,-0.71028,-0.44506,-0.63273,0.16509,0.97035,0.95981,1.32104,1.08260,1.06935,0.89823,0.08356,0.50343,0.55884,0.83001,0.96437,0.85773,0.75070,0.68233,-0.47081,1.20971,1.27360
735.63600,-0.65416,-0.44506,-0.51451,0.29054,0.87701,1.01326,1.35608,1.14089,1.06935,0.95508,0.12868,0.55192,0.48778,0.86427,0.93660,0.90249,0.70618,0.74754,-0.47081,1.29609,1.27360
735.64000,-0.93477,-0.64277,-1.22384,-0.08581,0.69033,0.90635,1.25098,1.08260,1.06935,0.97403,-0.09692,0.45495,0.41671,0.79576,0.85330,0.85773,0.61714,0.63886,-0.78864,1.03694,1.37039
735.64400,-1.04702,-0.69220,-1.57851,-0.14853,0.59699,0.79945,1.18091,1.05346,1.05008,0.93613,-0.14203,0.16406,0.34565,0.69298,0.82554,0.83535,0.55036,0.59539,-1.00053,0.95056,1.40265
735.64800,-0.87865,-0.59334,-0.98740,0.03964,0.78367,0.90635,1.25098,1.11174,1.03081,0.95508,-0.14203,0.11558,0.31012,0.69298,0.82554,0.88011,0.59488,0.68233,-0.68270,1.20971,1.33812
735.65200,-0.82253,-0.54391,-0.51451,0.16509,0.78367,1.01326,1.32104,1.17003,1.01155,0.99298,-0.41275,0.21254,0.31012,0.76150,0.82554,0.92487,0.61714,0.68233,-0.47081,1.46886,1.37039
735.65600,-0.93477,-0.59334,-1.22384,0.03964,0.59699,0.90635,1.25098,1.14089,1.05008,1.01193,-0.50298,0.01862,0.23906,0.69298,0.79777,0.90249,0.59488,0.63886,-0.78864,1.20971,1.43491
735.66000,-0.99089,-0.74163,-1.57851,-0.33671,0.50365,0.79945,1.18091,1.08260,1.05008,1.01193,-0.59322,-0.07835,0.20352,0.65872,0.77001,0.90249,0.63940,0.61713,-1.00053,1.12332,1.46717
735.66400,-0.87865,-0.64277,-0.98740,-0.52488,0.69033,1.01326,1.25098,1.14089,1.01155,0.99298,-0.54810,-0.02986,0.27459,0.69298,0.79777,0.94725,0.63940,0.66060,-0.68270,1.29609,1.40265
735.66800,-0.76641,-0.49448,-0.51451,0.29054,0.78367,1.17362,1.28601,1.19917,1.01155,1.03087,-0.23227,0.26103,0.27459,0.76150,0.79777,1.01438,0.63940,0.74754,-0.47081,1.55524,1.37039
735.67200,-0.93477,-0.59334,-0.98740,0.41599,0.69033,1.01326,1.21594,1.14089,1.03081,1.06877,-0.41275,0.21254,0.23906,0.72724,0.79777,0.99200,0.61714,0.70407,-0.68270,1.38247,1.43491
735.67600,-0.99089,-0.69220,-1.57851,-0.08581,0.50365,0.90635,1.14588,1.08260,1.05008,1.06877,-0.50298,0.11558,0.20352,0.65872,0.82554,0.94725,0.59488,0.66060,-0.89459,1.12332,1.46717
735.68000,-0.82253,-0.59334,-1.34206,0.22782,0.69033,0.95981,1.18091,1.11174,1.03081,1.04982,-0.18715,0.30951,0.27459,0.72724,0.82554,0.99200,0.63940,0.68233,-0.68270,1.29609,1.40265
735.68400,-0.65416,-0.39563,-0.86917,0.35327,0.87701,1.12017,1.28601,1.17003,1.05008,1.06877,-0.05180,0.26103,0.31012,0.76150,0.82554,1.03676,0.68392,0.76928,-0.36487,1.55524,1.37039
735.68800,-0.71028,-0.34620,-0.63273,0.29054,0.87701,1.01326,1.28601,1.11174,1.06935,1.12562,-0.09692,0.06710,0.34565,0.72724,0.85330,1.05914,0.63940,0.81275,-0.47081,1.38247,1.43491
735.69200,-0.87865,-0.49448,-1.34206,-0.02308,0.59699,0.79945,1.18091,1.02431,1.08862,1.10667,-0.23227,0.01862,0.34565,0.69298,0.82554,0.99200,0.63940,0.72581,-0.78864,1.03694,1.43491
735.69600,-0.76641,-0.49448,-1.10562,0.03964,0.69033,0.79945,1.18091,0.99517,1.06935,1.06877,-0.36763,0.11558,0.31012,0.72724,0.82554,0.99200,0.72844,0.76928,-0.78864,1.12332,1.40265
735.70000,-0.59804,-0.34620,-0.39628,0.35327,0.97035,0.95981,1.28601,1.05346,1.08862,1.06877,-0.27739,0.26103,0.38118,0.79576,0.90884,1.05914,0.75070,0.87796,-0.36487,1.38247,1.33812
735.70400,-0.59804,-0.34620,-0.51451,0.22782,0.97035,0.90635,1.32104,1.02431,1.12715,1.10667,-0.14203,0.16406,0.41671,0.79576,0.93660,1.05914,0.79522,0.87796,-0.47081,1.29609,1.37039
735.70800,-0.76641,-0.44506,-1.10562,0.03964,0.78367,0.69254,1.18091,0.93689,1.14642,1.10667,-0.23227,0.06710,0.38118,0.72724,0.90884,1.01438,0.81748,0.83449,-0.89459,0.95056,1.43491
735.71200,-0.65416,-0.39563,-0.98740,0.03964,0.78367,0.74599,1.21594,0.90774,1.14642,1.08772,-0.36763,0.21254,0.41671,0.69298,0.93660,0.99200,0.83974,0.85622,-0.78864,0.95056,1.40265
735.71600,-0.42967,-0.24734,-0.15984,0.03964,1.06369,0.90635,1.35608,0.96603,1.14642,1.08772,-0.14203,0.35799,0.48778,0.79576,0.99213,1.03676,0.88426,0.92143,-0.47081,1.20971,1.37039
735.72000,-0.48579,-0.19791,0.07661,-0.27398,1.15702,1.01326,1.42614,0.99517,1.18496,1.14457,0.12868,0.50343,0.59437,0.86427,1.04767,1.05914,0.90652,0.96490,-0.36487,1.20971,1.40265
735.72400,-0.59804,-0.29677,-0.51451,0.22782,0.87701,0.74599,1.35608,0.87860,1.22349,1.14457,-0.00668,0.35799,0.55884,0.76150,1.07543,0.99200,0.90652,0.94317,-0.78864,0.86418,1.43491
735.72800,-0.65416,-0.34620,-0.75095,0.35327,0.97035,0.58563,1.32104,0.82031,1.22349,1.10667,-0.14203,0.11558,0.55884,0.69298,1.07543,0.94725,0.92878,0.89969,-0.89459,0.77779,1.40265
735.73200,-0.42967,-0.14848,-0.04161,0.35327,1.25036,0.90635,1.46118,0.93689,1.24276,1.12562,0.17380,0.45495,0.66543,0.83001,1.15873,1.03676,0.95104,0.96490,-0.36487,1.12332,1.37039
735.73600,-0.31743,-0.04963,0.07661,0.66689,1.34370,0.95981,1.53124,0.96603,1.26203,1.16351,0.48963,0.64888,0.77203,0.89853,1.18650,1.03676,0.97330,0.96490,-0.15298,1.12332,1.37039
735.74000,-0.48579,-0.09906,-0.63273,0.22782,1.25036,0.74599,1.46118,0.87860,1.28129,1.16351,0.35427,0.35799,0.77203,0.83001,1.21426,0.94725,1.06234,0.85622,-0.57676,0.69141,1.33812
735.74400,-0.42967,-0.09906,-0.86917,0.29054,1.06369,0.69254,1.35608,0.84946,1.28129,1.12562,0.08356,0.21254,0.70097,0.79576,1.18650,0.90249,0.99556,0.81275,-0.57676,0.60503,1.30586
735.74800,-0.26131,-0.00020,0.07661,0.60416,1.15702,0.85290,1.46118,0.90774,1.24276,1.10667,-0.00668,0.45495,0.73650,0.86427,1.21426,0.92487,1.04008,0.83449,-0.25893,0.77779,1.20907
735.75200,-0.14906,0.09866,0.31305,0.72961,1.25036,0.95981,1.46118,0.93689,1.24276,1.10667,0.21892,0.79433,0.80756,0.89853,1.24203,0.92487,1.08460,0.85622,-0.04704,0.86418,1.11229
735.75600,-0.31743,0.04923,-0.39628,0.54144,1.15702,0.74599,1.35608,0.84946,1.24276,1.10667,0.21892,0.60040,0.77203,0.83001,1.18650,0.83535,1.04008,0.76928,-0.36487,0.51864,1.08002
735.76000,-0.37355,-0.09906,-0.63273,0.35327,0.97035,0.53218,1.18091,0.73289,1.24276,1.10667,0.03844,0.55192,0.73650,0.76150,1.18650,0.79060,1.01782,0.70407,-0.57676,0.17311,0.98324
735.76400,-0.20518,0.09866,0.07661,0.54144,0.97035,0.63909,1.18091,0.76203,1.20422,1.06877,0.08356,0.74584,0.77203,0.83001,1.18650,0.83535,1.01782,0.81275,-0.25893,0.34588,0.78966
735.76800,-0.03682,0.29637,0.66772,0.72961,1.15702,0.74599,1.18091,0.79117,1.18496,1.08772,0.35427,0.74584,0.87862,0.89853,1.21426,0.85773,1.08460,0.92143,0.05890,0.43226,0.66061
735.77200,0.07543,0.34580,0.43128,0.60416,1.06369,0.63909,1.07581,0.73289,1.20422,1.14457,0.44451,0.84281,0.87862,0.93279,1.21426,0.83535,1.10686,0.85622,-0.15298,0.17311,0.59608
735.77600,0.01931,0.29637,0.19483,0.22782,0.97035,0.47873,0.97071,0.67460,1.22349,1.12562,0.48963,0.84281,0.91416,0.93279,1.24203,0.83535,1.12912,0.85622,-0.36487,-0.17242,0.53156
735.78000,0.07543,0.39523,0.31305,-0.02308,0.97035,0.53218,0.97071,0.70374,1.20422,1.08772,0.71522,0.93977,0.94969,1.00131,1.24203,0.90249,1.15138,0.94317,-0.15298,-0.08604,0.37025
735.78400,0.35604,0.54352,0.78594,0.85506,1.06369,0.69254,1.04077,0.73289,1.18496,1.10667,0.71522,1.08522,0.98522,1.10408,1.26979,0.94725,1.15138,1.03011,0.27079,0.17311,0.27346
735.78800,0.29992,0.59295,0.66772,1.16869,1.06369,0.63909,0.93567,0.67460,1.20422,1.12562,0.80546,1.13370,1.02075,1.13834,1.26979,0.94725,1.15138,1.05185,0.16485,0.00035,0.20893
735.79200,0.13155,0.49409,0.07661,0.66689,0.78367,0.53218,0.79554,0.61631,1.18496,1.10667,0.71522,1.23066,0.98522,1.13834,1.24203,0.92487,1.12912,1.03011,-0.04704,-0.25880,0.20893
735.79600,0.29992,0.59295,0.31305,1.04324,0.78367,0.63909,0.79554,0.64546,1.16569,1.06877,0.71522,1.42459,0.98522,1.20686,1.21426,0.94725,1.15138,1.05185,0.16485,-0.08604,0.14441
735.80000,0.46828,0.74123,0.66772,1.29414,0.87701,0.95981,0.86561,0.76203,1.12715,1.08772,0.76034,1.71548,0.98522,1.41241,1.24203,1.08152,1.21816,1.18226,0.58862,0.34588,0.11214
735.80400,0.41216,0.79066,0.43128,1.29414,0.78367,1.01326,0.83057,0.84946,1.12715,1.12562,0.53475,1.71548,0.91416,1.48093,1.18650,1.14866,1.15138,1.22573,0.58862,0.43226,0.17667
735.80800,0.24380,0.69180,-0.04161,1.16869,0.50365,1.01326,0.69044,0.84946,1.12715,1.14457,0.35427,1.52155,0.84309,1.44667,1.13096,1.14866,1.08460,1.11705,0.27079,0.34588,0.27346
735.81200,0.24380,0.69180,-0.04161,1.23141,0.41032,1.17362,0.65541,0.96603,1.06935,1.12562,0.30915,1.47307,0.77203,1.51518,1.07543,1.21579,1.01782,1.18226,0.37673,0.51864,0.30572
735.81600,0.35604,0.74123,0.31305,1.41959,0.41032,1.44089,0.69044,1.11174,1.01155,1.10667,0.35427,1.47307,0.70097,1.58370,0.99213,1.32769,0.95104,1.26920,0.80051,0.86418,0.30572
735.82000,0.29992,0.74123,0.19483,1.48231,0.31698,1.54779,0.69044,1.22831,0.99228,1.14457,0.17380,1.66700,0.59437,1.61796,0.93660,1.39482,0.90652,1.22573,0.90645,1.12332,0.40251
