FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
733.26000,-1.53765,-1.02060,-1.99931,0.62270,-1.49159,1.25060,-0.29109,0.96426,-0.21586,-0.04889,-2.06698,0.11253,-1.73213,-0.22476,-1.20337,-0.19184,-1.95473,-1.17134,-0.56663,1.16371,1.39486
733.26400,-1.00621,-0.45611,-0.76415,1.14249,-0.99039,1.80298,0.11141,1.19068,-0.10750,0.04968,-1.59738,-0.65825,-1.47437,-0.01029,-0.89290,0.08274,-1.60741,-1.06888,0.29713,1.90872,1.39486
733.26800,-0.82906,-0.07978,-0.35243,1.27243,-0.65625,2.07918,0.43341,1.56806,0.10923,0.29610,-1.69130,0.30523,-1.21662,0.63310,-0.58243,0.44886,-1.34692,-0.76149,0.58505,2.09498,1.46812
733.27200,-1.36051,-0.64427,-1.17587,0.10292,-0.99039,1.66489,0.35291,1.56806,0.32596,0.49324,-1.59738,-0.27286,-1.21662,0.41863,-0.50482,0.54039,-1.34692,-0.96641,-0.56663,1.34996,1.68789
733.27600,-1.53765,-0.83243,-1.58759,-0.67676,-0.99039,1.52679,0.35291,1.64353,0.48851,0.64109,-1.40954,-0.46556,-1.13070,0.20417,-0.42720,0.63192,-1.43375,-1.06888,-1.14247,0.97746,1.83441
733.28000,-1.18336,-0.64427,-0.97001,1.27243,-0.65625,1.80298,0.67491,1.86995,0.59688,0.73966,-0.84603,0.30523,-0.95886,0.84756,-0.19435,0.90650,-1.08642,-0.76149,-0.27871,1.34996,1.76115
733.28400,-1.18336,-0.64427,-0.55829,1.40238,-0.32211,1.94108,0.83591,2.02090,0.65106,0.78894,-0.47035,0.49793,-0.78702,0.84756,-0.03912,1.08956,-0.99959,-0.65903,0.00921,1.53622,1.76115
733.28800,-1.36051,-0.83243,-0.76415,0.49276,-0.48918,1.52679,0.83591,1.94543,0.86779,0.93679,-0.84603,0.30523,-0.78702,0.41863,0.11611,0.99803,-0.99959,-0.86395,-0.85455,1.16371,1.98093
733.29200,-1.53765,-1.02060,-1.38173,0.49276,-0.65625,1.11250,0.83591,1.79448,0.97616,0.98608,-0.93994,-1.23634,-0.78702,-0.01029,0.19373,0.81497,-0.91276,-1.17134,-1.43039,0.60495,2.05419
733.29600,-1.53765,-1.02060,-0.97001,0.36281,-0.48918,1.11250,0.91641,1.86995,0.92198,0.88751,-1.22170,-1.04365,-0.70110,-0.43922,0.11611,0.81497,-0.91276,-0.86395,-0.85455,0.79120,1.83441
