FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
740.27600,1.35321,2.22457,0.46239,2.68156,-0.84604,1.47056,-0.98768,-0.32780,-0.82921,-0.54802,-0.16808,1.74205,-0.86357,0.89952,-1.31356,-0.18515,-0.20868,0.61613,1.45259,0.12140,-0.65030
740.28000,0.98652,1.90866,0.46239,2.26905,-0.76422,1.36179,-0.95041,-0.26536,-0.82921,-0.63057,-0.52120,1.46298,-0.98114,0.72278,-1.34628,-0.30704,-0.41066,0.31367,1.04179,-0.05203,-0.68234
740.28400,0.77698,1.68301,0.90671,1.85654,-0.43693,1.36179,-0.76409,-0.17170,-0.82921,-0.63057,-0.38878,1.26364,-0.98114,0.58139,-1.24812,-0.39846,-0.58378,0.12120,0.93909,-0.05203,-0.71437
740.28800,0.56744,1.36709,0.90671,2.21012,-0.27329,1.14425,-0.65229,-0.17170,-0.80183,-0.65809,-0.34464,1.02443,-1.02033,0.36931,-1.24812,-0.52035,-0.81462,-0.18125,0.52829,-0.31218,-0.71437
740.29200,0.14835,0.91579,0.46239,1.73868,-0.35511,0.65479,-0.76409,-0.29658,-0.82921,-0.74064,-0.60948,0.62576,-1.13790,0.08653,-1.28084,-0.73366,-0.98774,-0.62119,-0.19061,-1.00591,-0.68234
740.29600,-0.11357,0.59987,0.46239,1.09045,-0.27329,0.38287,-0.76409,-0.35902,-0.85659,-0.85071,-0.78604,0.30682,-1.21627,-0.12555,-1.28084,-0.91650,-1.18973,-0.92364,-0.70411,-1.35277,-0.74640
740.30000,-0.11357,0.41935,0.98076,1.14938,-0.02782,0.27410,-0.65229,-0.35902,-0.93872,-0.98829,-0.78604,0.10748,-1.17709,-0.30229,-1.21540,-1.00792,-1.36285,-1.08862,-0.70411,-1.26606,-0.84251
740.30400,-0.16596,0.28396,1.20292,0.79579,0.21765,0.16533,-0.61503,-0.35902,-0.99348,-1.07084,-0.83018,-0.01212,-1.13790,-0.44368,-1.14995,-1.09934,-1.56483,-1.30859,-0.80681,-1.52621,-0.87454
740.30800,-0.37550,0.05831,0.83265,0.32435,0.13582,-0.21536,-0.68956,-0.48389,-1.02085,-1.09836,-0.65362,-0.37093,-1.13790,-0.58507,-1.21540,-1.22123,-1.68025,-1.55605,-1.32031,-2.04650,-0.87454
740.31200,-0.37550,-0.12221,0.98076,0.08863,0.13582,-0.37852,-0.72682,-0.57755,-1.02085,-1.15339,-0.52120,-0.49053,-1.09871,-0.69111,-1.14995,-1.31264,-1.62254,-1.69353,-1.52571,-2.21994,-0.87454
740.31600,-0.11357,-0.12221,1.64724,0.20649,0.38129,-0.32413,-0.65229,-0.51511,-1.07561,-1.23594,-0.65362,-0.33106,-0.98114,-0.65577,-1.01907,-1.28217,-1.68025,-1.74852,-1.42301,-2.13322,-0.97065
740.32000,-0.00880,-0.03195,1.86940,0.32435,0.46311,-0.26975,-0.61503,-0.48389,-1.10299,-1.20843,-0.52120,-0.37093,-0.82438,-0.62042,-0.95363,-1.19075,-1.62254,-1.74852,-1.11491,-2.04650,-1.03472
740.32400,0.04358,-0.03195,1.64724,0.08863,0.46311,-0.37852,-0.65229,-0.54633,-1.04823,-1.12588,-0.47706,-0.29119,-0.70682,-0.62042,-0.88818,-1.16028,-1.59369,-1.80351,-1.32031,-2.21994,-0.93861
740.32800,0.09597,-0.03195,1.35103,-0.08816,0.38129,-0.54167,-0.65229,-0.57755,-1.02085,-1.07084,-0.25636,-0.33106,-0.51087,-0.65577,-0.79002,-1.09934,-1.53598,-1.80351,-1.42301,-2.39337,-0.90658
740.33200,0.25313,0.05831,1.86940,-0.26495,0.62676,-0.37852,-0.54050,-0.51511,-1.02085,-1.01581,0.22917,-0.21146,-0.27573,-0.51438,-0.62642,-0.97744,-1.30514,-1.63854,-1.11491,-2.13322,-0.93861
740.33600,0.46267,0.23883,2.23967,-0.08816,0.79040,-0.21536,-0.39143,-0.42145,-0.96610,-0.93326,0.49401,0.06762,-0.07979,-0.30229,-0.46281,-0.79461,-1.10316,-1.41857,-0.60141,-1.78635,-0.93861
740.34000,0.35790,0.19370,1.94345,0.50114,0.79040,-0.32413,-0.39143,-0.45267,-0.85659,-0.82319,0.67057,0.10748,0.15535,-0.26694,-0.33192,-0.70319,-0.93004,-1.28109,-0.90951,-1.95979,-0.87454
740.34400,0.30551,0.14857,1.57319,0.08863,0.70858,-0.54167,-0.42870,-0.48389,-0.74708,-0.74064,0.62643,-0.09185,0.27291,-0.26694,-0.20104,-0.67272,-0.78576,-1.22610,-1.11491,-2.21994,-0.81047
740.34800,0.46267,0.19370,1.72129,0.14756,0.87222,-0.43290,-0.27964,-0.42145,-0.63757,-0.68561,0.97955,0.02775,0.54724,-0.16090,-0.00471,-0.52035,-0.58378,-1.03363,-0.80681,-1.95979,-0.77844
740.35200,0.61982,0.28396,2.09156,0.38328,1.11769,-0.26975,-0.13058,-0.29658,-0.52806,-0.57554,1.37681,0.42642,0.78237,0.08653,0.19162,-0.30704,-0.26638,-0.75867,-0.49871,-1.69964,-0.77844
740.35600,0.56744,0.28396,1.86940,0.08863,1.03587,-0.43290,-0.09331,-0.29658,-0.39117,-0.49299,1.46509,0.26695,0.97832,0.05118,0.35522,-0.24610,-0.12211,-0.62119,-0.49871,-1.69964,-0.71437
740.36000,0.51505,0.19370,1.35103,-0.14709,0.87222,-0.65044,-0.16784,-0.42145,-0.30904,-0.46547,1.59751,0.02775,1.05670,-0.05486,0.35522,-0.27657,-0.03555,-0.64868,-0.70411,-2.04650,-0.61827
740.36400,0.61982,0.19370,1.72129,-0.14709,0.87222,-0.59606,-0.16784,-0.39023,-0.30904,-0.49299,1.59751,0.26695,1.09589,0.05118,0.42066,-0.21563,0.07987,-0.51120,-0.49871,-1.78635,-0.65030
740.36800,0.88175,0.28396,2.01751,0.02970,0.95405,-0.48729,-0.09331,-0.35902,-0.36379,-0.52051,1.37681,0.30682,1.13507,0.08653,0.42066,-0.12421,0.16643,-0.40122,-0.08791,-1.43949,-0.71437
740.37200,0.93413,0.28396,1.72129,-0.08816,0.87222,-0.54167,-0.13058,-0.39023,-0.36379,-0.46547,1.46509,0.26695,1.13507,0.08653,0.38794,-0.12421,0.25300,-0.31873,0.01479,-1.43949,-0.74640
740.37600,0.67221,0.10344,1.27697,-0.50067,0.70858,-0.75921,-0.27964,-0.51511,-0.33641,-0.46547,1.59751,0.18722,1.05670,0.01584,0.32250,-0.15468,0.19529,-0.26374,-0.19061,-1.69964,-0.71437
740.38000,0.77698,0.05831,1.12887,-0.97211,0.54494,-0.81359,-0.39143,-0.57755,-0.36379,-0.52051,1.59751,0.02775,1.01751,-0.09021,0.28978,-0.21563,0.22414,-0.26374,-0.08791,-1.69964,-0.77844
740.38400,0.93413,0.19370,1.42508,-0.50067,0.54494,-0.65044,-0.27964,-0.51511,-0.36379,-0.49299,1.72993,0.18722,1.09589,-0.01951,0.35522,-0.09373,0.28185,-0.09877,0.32289,-1.26606,-0.87454
740.38800,0.88175,0.14857,1.35103,0.08863,0.54494,-0.65044,-0.24237,-0.48389,-0.30904,-0.43796,1.68579,0.26695,1.13507,0.12188,0.35522,-0.03279,0.25300,-0.07127,0.42559,-1.17934,-0.84251
740.39200,0.67221,-0.07708,0.90671,-0.55960,0.38129,-0.81359,-0.35417,-0.51511,-0.25428,-0.41044,1.55337,0.18722,1.05670,0.08653,0.32250,-0.06326,0.36841,-0.12626,0.11749,-1.43949,-0.81047
740.39600,0.56744,-0.12221,0.75860,-0.55960,0.29947,-0.86798,-0.39143,-0.51511,-0.25428,-0.41044,1.42095,0.02775,1.05670,0.05118,0.28978,-0.06326,0.33956,-0.07127,0.11749,-1.43949,-0.77844
740.40000,0.77698,0.01318,1.05481,-0.20602,0.46311,-0.54167,-0.24237,-0.39023,-0.25428,-0.38292,1.72993,0.18722,1.13507,0.19257,0.38794,0.02816,0.48383,0.06621,0.63099,-1.00591,-0.77844
740.40400,0.88175,0.05831,1.12887,-0.20602,0.54494,-0.43290,-0.13058,-0.26536,-0.17215,-0.27286,1.68579,0.30682,1.21345,0.33396,0.51883,0.15005,0.51269,0.12120,0.73369,-0.83248,-0.68234
740.40800,0.67221,-0.07708,0.68455,-0.44174,0.38129,-0.59606,-0.24237,-0.32780,-0.11739,-0.21782,1.28853,0.14735,1.13507,0.26327,0.42066,0.08910,0.48383,0.09371,0.42559,-1.00591,-0.61827
740.41200,0.51505,-0.16734,0.38834,-0.61853,0.29947,-0.65044,-0.27964,-0.32780,-0.06264,-0.19031,1.15611,0.18722,1.09589,0.33396,0.42066,0.11958,0.51269,0.09371,0.22019,-1.09262,-0.55420
740.41600,0.61982,-0.07708,0.90671,-0.32388,0.54494,-0.43290,-0.16784,-0.20292,-0.03526,-0.16279,1.37681,0.34669,1.25264,0.40466,0.55155,0.21099,0.62810,0.23119,0.52829,-0.65904,-0.55420
740.42000,0.72459,0.01318,1.12887,-0.20602,0.70858,-0.26975,-0.05605,-0.17170,-0.00788,-0.08024,1.42095,0.22708,1.37021,0.44000,0.61699,0.27194,0.77237,0.31367,0.83639,-0.48561,-0.58623
740.42400,0.56744,-0.03195,0.61050,-0.38281,0.46311,-0.37852,-0.13058,-0.17170,0.07425,0.00231,1.20025,0.10748,1.29183,0.44000,0.61699,0.27194,0.68581,0.20369,0.52829,-0.65904,-0.45809
740.42800,0.46267,-0.12221,0.31428,-0.67746,0.29947,-0.43290,-0.24237,-0.17170,0.07425,0.02983,1.24439,0.26695,1.25264,0.40466,0.61699,0.27194,0.68581,0.25868,0.32289,-0.65904,-0.39402
740.43200,0.51505,-0.07708,0.53644,-0.85425,0.46311,-0.26975,-0.20511,-0.10927,0.07425,0.00231,1.28853,0.30682,1.21345,0.44000,0.58427,0.33288,0.71467,0.34117,0.52829,-0.48561,-0.45809
740.43600,0.51505,-0.03195,0.75860,-0.20602,0.46311,-0.16098,-0.13058,-0.07805,-0.00788,-0.02521,1.28853,0.38655,1.17426,0.47535,0.55155,0.36336,0.68581,0.36867,0.73369,-0.31218,-0.49013
740.44000,0.41028,-0.12221,0.38834,-0.08816,0.29947,-0.32413,-0.24237,-0.14048,-0.03526,-0.02521,1.06783,0.42642,1.05670,0.40466,0.45339,0.27194,0.54154,0.25868,0.42559,-0.48561,-0.45809
740.44400,0.30551,-0.21247,-0.05598,-0.67746,0.21765,-0.54167,-0.35417,-0.23414,-0.03526,-0.05272,0.97955,0.14735,0.97832,0.22792,0.38794,0.18052,0.48383,0.17619,0.11749,-0.83248,-0.42606
740.44800,0.25313,-0.12221,0.09212,-0.44174,0.21765,-0.48729,-0.35417,-0.20292,-0.09002,-0.10776,1.06783,0.02775,0.93913,0.15723,0.35522,0.18052,0.51269,0.17619,0.22019,-0.65904,-0.49013
740.45200,0.46267,-0.07708,0.46239,-0.26495,0.29947,-0.32413,-0.27964,-0.14048,-0.11739,-0.10776,0.97955,0.22708,0.89994,0.26327,0.32250,0.21099,0.51269,0.20369,0.63099,-0.31218,-0.52216
740.45600,0.35790,-0.07708,0.31428,-0.44174,0.13582,-0.37852,-0.31690,-0.20292,-0.11739,-0.08024,0.71471,0.10748,0.82156,0.19257,0.25706,0.15005,0.51269,0.17619,0.42559,-0.57233,-0.52216
740.46000,0.14835,-0.25761,-0.13004,-0.61853,-0.02782,-0.59606,-0.42870,-0.29658,-0.11739,-0.05272,0.44987,-0.13172,0.74318,0.08653,0.22434,0.05863,0.39727,0.03871,-0.08791,-0.83248,-0.49013
740.46400,0.14835,-0.30274,-0.20409,-0.61853,-0.02782,-0.59606,-0.39143,-0.32780,-0.11739,-0.08024,0.62643,-0.17159,0.70399,-0.01951,0.22434,0.05863,0.36841,0.09371,0.01479,-0.83248,-0.49013
740.46800,0.30551,-0.12221,0.16618,-0.38281,0.13582,-0.43290,-0.27964,-0.26536,-0.11739,-0.10776,0.71471,0.02775,0.74318,0.08653,0.25706,0.11958,0.36841,0.14870,0.32289,-0.65904,-0.55420
740.47200,0.25313,-0.16734,0.24023,-0.38281,0.13582,-0.43290,-0.27964,-0.29658,-0.09002,-0.08024,0.36159,-0.01212,0.66480,0.08653,0.25706,0.08910,0.31070,0.12120,0.22019,-0.57233,-0.55420
740.47600,0.09597,-0.30274,-0.42625,-0.73639,-0.10964,-0.65044,-0.42870,-0.42145,-0.06264,-0.08024,0.36159,-0.13172,0.58643,-0.01951,0.19162,0.02816,0.22414,0.06621,-0.08791,-0.91919,-0.52216
740.48000,0.20074,-0.21247,-0.27814,-1.14890,-0.19146,-0.65044,-0.46596,-0.45267,-0.09002,-0.10776,0.44987,-0.13172,0.54724,0.01584,0.19162,0.02816,0.28185,0.01122,0.01479,-0.91919,-0.58623
740.48400,0.41028,-0.12221,0.09212,-0.50067,-0.02782,-0.48729,-0.39143,-0.39023,-0.11739,-0.08024,0.53815,-0.01212,0.58643,0.05118,0.19162,0.05863,0.33956,0.17619,0.52829,-0.65904,-0.68234
740.48800,0.46267,-0.07708,0.09212,-0.02923,-0.02782,-0.48729,-0.39143,-0.39023,-0.06264,0.00231,0.58229,0.10748,0.50805,0.08653,0.19162,0.11958,0.31070,0.23119,0.63099,-0.57233,-0.68234
740.49200,0.30551,-0.21247,-0.20409,-0.67746,-0.19146,-0.70482,-0.50323,-0.48389,-0.00788,0.02983,0.44987,-0.09185,0.46886,-0.01951,0.15889,0.05863,0.31070,0.09371,0.32289,-0.91919,-0.68234
740.49600,0.25313,-0.25761,-0.35220,-0.67746,-0.27329,-0.86798,-0.61503,-0.54633,-0.00788,0.02983,0.44987,-0.25132,0.42967,-0.12555,0.12617,0.02816,0.31070,0.03871,0.32289,-1.00591,-0.71437
740.50000,0.46267,-0.12221,0.09212,-0.44174,-0.19146,-0.70482,-0.54050,-0.51511,-0.09002,0.00231,0.49401,-0.29119,0.42967,-0.12555,0.09345,0.08910,0.31070,0.09371,0.73369,-0.65904,-0.81047
740.50400,0.56744,-0.12221,0.24023,-0.32388,-0.02782,-0.59606,-0.50323,-0.48389,-0.06264,0.02983,0.40573,-0.33106,0.42967,-0.09021,0.06073,0.08910,0.31070,0.14870,0.83639,-0.57233,-0.84251
740.50800,0.30551,-0.16734,0.01807,-0.50067,-0.19146,-0.75921,-0.61503,-0.57755,-0.06264,0.05734,0.31745,-0.37093,0.35129,-0.16090,-0.00471,0.02816,0.22414,0.06621,0.42559,-0.91919,-0.77844
740.51200,0.20074,-0.25761,-0.20409,-0.67746,-0.27329,-0.86798,-0.65229,-0.63998,-0.06264,-0.02521,0.36159,-0.45066,0.35129,-0.23160,-0.00471,-0.06326,0.16643,-0.01628,0.32289,-1.00591,-0.77844
740.51600,0.41028,-0.12221,0.01807,-0.38281,-0.02782,-0.75921,-0.54050,-0.57755,-0.11739,-0.08024,0.36159,-0.29119,0.42967,-0.19625,0.06073,-0.03279,0.22414,0.03871,0.63099,-0.74576,-0.81047
740.52000,0.51505,0.01318,0.46239,-0.32388,0.13582,-0.59606,-0.39143,-0.51511,-0.09002,0.00231,0.36159,-0.21146,0.50805,-0.12555,0.12617,0.02816,0.28185,0.14870,0.73369,-0.48561,-0.77844
740.52400,0.30551,-0.12221,0.01807,-0.67746,-0.10964,-0.86798,-0.42870,-0.60877,-0.06264,0.00231,0.36159,-0.33106,0.42967,-0.23160,-0.00471,-0.03279,0.25300,0.03871,0.42559,-0.74576,-0.74640
740.52800,0.09597,-0.30274,-0.35220,-1.32570,-0.27329,-1.03113,-0.50323,-0.70242,-0.03526,0.00231,0.27331,-0.41079,0.31210,-0.26694,-0.03743,-0.09373,0.25300,-0.07127,0.01479,-1.00591,-0.71437
740.53200,0.04358,-0.25761,-0.05598,-0.73639,-0.19146,-1.03113,-0.42870,-0.67120,-0.06264,0.00231,0.36159,-0.29119,0.31210,-0.30229,-0.00471,-0.09373,0.19529,0.03871,0.11749,-0.83248,-0.74640
740.53600,0.09597,-0.30274,0.09212,-0.32388,-0.19146,-1.03113,-0.39143,-0.67120,-0.09002,-0.02521,0.40573,-0.17159,0.31210,-0.33764,-0.03743,-0.09373,0.16643,0.12120,0.22019,-0.57233,-0.81047
740.54000,-0.06119,-0.43813,-0.13004,-0.85425,-0.35511,-1.19429,-0.54050,-0.76486,-0.14477,-0.05272,0.00847,-0.53040,0.11616,-0.44368,-0.13560,-0.18515,0.02216,-0.01628,0.01479,-0.91919,-0.84251
740.54400,-0.32311,-0.52839,-0.57436,-0.97211,-0.60057,-1.52059,-0.72682,-0.95217,-0.22690,-0.16279,-0.30050,-0.92907,-0.11898,-0.69111,-0.33192,-0.36799,-0.17982,-0.20875,-0.29331,-1.26606,-0.90658
740.54800,-0.37550,-0.66378,-0.50030,-1.03104,-0.68240,-1.52059,-0.80135,-1.04583,-0.39117,-0.35541,-0.38878,-0.96894,-0.27573,-0.79715,-0.46281,-0.48988,-0.29524,-0.31873,-0.19061,-1.17934,-1.06675
740.55200,-0.21834,-0.61865,-0.27814,-0.85425,-0.68240,-1.35744,-0.76409,-1.01461,-0.52806,-0.49299,-0.38878,-0.92907,-0.39330,-0.90320,-0.56097,-0.55083,-0.38180,-0.31873,0.32289,-0.83248,-1.16285
740.55600,-0.27073,-0.66378,-0.57436,-0.97211,-0.92786,-1.41182,-0.87588,-1.13948,-0.61019,-0.57554,-0.65362,-1.04867,-0.55006,-1.15063,-0.69186,-0.70319,-0.61264,-0.51120,0.22019,-0.91919,-1.16285
740.56000,-0.63742,-0.93456,-1.16678,-1.44356,-1.33697,-1.79252,-1.13674,-1.32680,-0.77445,-0.74064,-0.96260,-1.40748,-0.82438,-1.36271,-0.88818,-0.97744,-0.84347,-0.78616,-0.19061,-1.26606,-1.22692
740.56400,-0.68981,-1.02482,-1.31489,-1.50249,-1.50062,-1.90129,-1.28580,-1.48289,-0.99348,-0.98829,-1.18330,-1.60682,-1.09871,-1.57480,-1.08451,-1.16028,-0.90118,-0.89615,-0.08791,-1.17934,-1.32303
740.56800,-0.53265,-1.11509,-1.31489,-1.44356,-1.50062,-1.84690,-1.28580,-1.54533,-1.18512,-1.20843,-1.53642,-1.64668,-1.29465,-1.71619,-1.28084,-1.28217,-1.10316,-1.00613,0.32289,-0.91919,-1.48320
740.57200,-0.63742,-1.16022,-1.38894,-1.79714,-1.74608,-2.01005,-1.43486,-1.63899,-1.34938,-1.31849,-1.62470,-1.76629,-1.52979,-1.85758,-1.47717,-1.46501,-1.36285,-1.17111,0.22019,-1.00591,-1.51523
740.57600,-0.84696,-1.38587,-1.75921,-2.62216,-2.15519,-2.28198,-1.65845,-1.85752,-1.51365,-1.48360,-1.75712,-2.12509,-1.76492,-2.06966,-1.70622,-1.70879,-1.53598,-1.44607,-0.08791,-1.26606,-1.54727
740.58000,-0.79458,-1.43100,-1.98137,-2.32751,-2.31884,-2.39075,-1.84478,-1.98239,-1.70529,-1.67621,-1.88954,-2.24470,-1.96087,-2.21105,-1.90254,-1.86115,-1.73796,-1.63854,0.01479,-1.26606,-1.64337
740.58400,-0.63742,-1.34074,-1.53705,-1.62035,-2.23702,-2.33636,-1.84478,-1.98239,-1.86956,-1.81380,-2.06610,-2.28456,-2.11763,-2.28175,-2.03343,-1.92210,-1.88223,-1.63854,0.32289,-0.91919,-1.73948
740.58800,-0.53265,-1.29561,-1.61110,-1.97393,-2.23702,-2.28198,-1.84478,-2.04483,-1.97907,-1.92386,-2.24266,-2.40417,-2.23519,-2.31709,-2.13159,-2.01352,-1.96879,-1.66603,0.52829,-0.83248,-1.77151
740.59200,-0.58504,-1.34074,-2.05542,-2.09179,-2.40066,-2.49952,-2.03111,-2.16970,-2.03382,-2.00641,-2.19852,-2.40417,-2.35276,-2.42314,-2.26248,-2.13541,-2.05536,-1.80351,0.22019,-1.17934,-1.73948
740.59600,-0.58504,-1.34074,-2.20353,-2.20965,-2.48248,-2.55390,-2.14290,-2.26336,-2.17071,-2.17151,-2.33094,-2.52377,-2.43114,-2.56452,-2.39336,-2.25730,-2.19963,-1.96849,0.22019,-1.26606,-1.77151
740.60000,-0.27073,-1.11509,-1.75921,-2.03286,-2.31884,-2.28198,-2.06837,-2.16970,-2.28022,-2.25407,-2.11024,-2.36430,-2.43114,-2.45848,-2.39336,-2.22683,-2.11307,-1.91350,0.63099,-0.91919,-1.83558
740.60400,-0.16596,-1.02482,-1.53705,-1.79714,-2.31884,-2.22759,-2.03111,-2.10727,-2.30760,-2.28158,-2.11024,-2.24470,-2.47033,-2.45848,-2.42608,-2.22683,-2.14192,-1.85850,0.83639,-0.83248,-1.83558
740.60800,-0.27073,-1.06995,-1.98137,-2.03286,-2.56430,-2.33636,-2.18017,-2.20092,-2.33497,-2.33662,-2.41922,-2.36430,-2.54871,-2.56452,-2.49152,-2.34872,-2.28619,-1.99598,0.52829,-1.09262,-1.80354
740.61200,-0.32311,-1.11509,-2.42569,-2.03286,-2.64613,-2.39075,-2.21743,-2.26336,-2.38973,-2.41917,-2.63992,-2.32443,-2.62708,-2.70591,-2.55697,-2.50108,-2.31505,-2.13346,0.32289,-1.26606,-1.80354
740.61600,-0.11357,-0.93456,-2.27758,-1.79714,-2.64613,-2.17321,-2.14290,-2.16970,-2.41711,-2.47420,-2.28680,-2.24470,-2.62708,-2.67057,-2.55697,-2.47061,-2.37276,-2.13346,0.73369,-0.91919,-1.83558
740.62000,-0.00880,-0.75404,-1.75921,-1.56142,-2.64613,-1.90129,-2.03111,-2.10727,-2.41711,-2.44668,-1.97782,-2.16496,-2.58790,-2.52918,-2.52425,-2.44014,-2.40161,-2.13346,1.04179,-0.65904,-1.80354
740.62400,-0.16596,-0.79917,-2.12948,-2.03286,-2.80977,-2.01005,-2.10564,-2.16970,-2.41711,-2.47420,-2.41922,-2.12509,-2.70546,-2.59987,-2.58969,-2.53156,-2.54588,-2.21595,0.83639,-0.83248,-1.73948
740.62800,-0.21834,-0.88943,-2.42569,-2.15072,-2.97342,-2.11882,-2.14290,-2.20092,-2.36235,-2.47420,-2.46336,-2.20483,-2.74465,-2.67057,-2.52425,-2.59250,-2.51703,-2.32594,0.63099,-0.91919,-1.67541
740.63200,0.04358,-0.75404,-2.12948,-1.26677,-2.72795,-2.06444,-1.95658,-2.13849,-2.28022,-2.41917,-2.11024,-2.20483,-2.54871,-2.70591,-2.36064,-2.53156,-2.34390,-2.32594,1.04179,-0.65904,-1.64337
740.63600,0.20074,-0.61865,-1.83326,-1.26677,-2.48248,-1.90129,-1.77025,-1.98239,-2.19809,-2.30910,-1.97782,-2.12509,-2.39195,-2.67057,-2.19703,-2.47061,-2.17077,-2.29844,1.45259,-0.31218,-1.61134
740.64000,0.09597,-0.66378,-1.90732,-1.50249,-2.40066,-1.90129,-1.69572,-1.95117,-2.03382,-2.14400,-1.84540,-2.24470,-2.23519,-2.67057,-2.09887,-2.47061,-1.91109,-2.40842,1.14449,-0.31218,-1.48320
740.64400,-0.11357,-0.84430,-2.20353,-1.67928,-2.48248,-2.11882,-1.69572,-1.95117,-1.86956,-2.06145,-1.80126,-2.40417,-2.07844,-2.74126,-1.93526,-2.47061,-1.70910,-2.57340,0.83639,-0.57233,-1.35506
740.64800,-0.00880,-0.79917,-1.83326,-1.67928,-2.23702,-1.95567,-1.50939,-1.79508,-1.70529,-1.97890,-1.66884,-2.20483,-1.92168,-2.70591,-1.73894,-2.34872,-1.42056,-2.49091,1.04179,-0.31218,-1.25896
740.65200,0.25313,-0.61865,-1.31489,-1.20783,-1.99155,-1.57498,-1.28580,-1.57655,-1.62316,-1.78628,-1.49228,-1.88589,-1.84330,-2.42314,-1.60805,-2.10494,-1.42056,-2.24345,1.45259,0.12140,-1.16285
740.65600,0.25313,-0.43813,-1.46300,-1.03104,-1.99155,-1.41182,-1.21127,-1.45167,-1.54103,-1.64870,-1.49228,-1.68655,-1.88249,-2.10501,-1.60805,-1.95257,-1.68025,-2.02348,1.45259,0.20812,-1.03472
740.66000,0.25313,-0.34787,-1.90732,-1.03104,-2.15519,-1.41182,-1.28580,-1.38924,-1.48627,-1.56615,-1.58056,-1.44735,-2.03925,-1.89292,-1.70622,-1.86115,-1.85338,-1.88600,1.24719,0.12140,-0.84251
740.66400,0.46267,-0.07708,-1.83326,-0.79532,-2.07337,-1.24867,-1.24854,-1.29558,-1.54103,-1.53863,-1.75712,-1.08854,-2.11763,-1.71619,-1.80438,-1.73926,-2.05536,-1.63854,1.45259,0.20812,-0.84251
740.66800,0.77698,0.23883,-1.16678,-0.61853,-1.82791,-0.81359,-1.13674,-1.10827,-1.54103,-1.45608,-1.31572,-0.68987,-2.00006,-1.46876,-1.77166,-1.52595,-2.11307,-1.39107,1.96609,0.64170,-0.77844
740.67200,0.98652,0.50961,-0.94462,-0.50067,-1.66426,-0.65044,-1.02494,-0.98339,-1.45889,-1.31849,-1.05088,-0.45066,-1.88249,-1.22132,-1.70622,-1.40406,-2.02650,-1.25359,2.06879,0.72842,-0.68234
740.67600,0.77698,0.46448,-1.31489,-0.08816,-1.74608,-0.86798,-1.06221,-0.98339,-1.37676,-1.23594,-1.09502,-0.53040,-1.88249,-1.18598,-1.67349,-1.40406,-1.91109,-1.19860,1.55529,0.38155,-0.55420
740.68000,0.82936,0.50961,-1.09273,-0.02923,-1.66426,-0.75921,-1.02494,-0.92095,-1.26725,-1.18091,-0.96260,-0.49053,-1.72573,-1.15063,-1.57533,-1.34312,-1.76681,-1.14361,1.45259,0.29484,-0.49013
740.68400,0.98652,0.64501,-0.50030,0.08863,-1.17333,-0.43290,-0.80135,-0.70242,-1.18512,-1.07084,-0.69776,-0.17159,-1.49060,-0.93854,-1.37900,-1.12981,-1.56483,-0.95114,1.65799,0.55498,-0.45809
740.68800,1.03890,0.73527,-0.35220,0.32435,-0.92786,-0.32413,-0.61503,-0.57755,-1.02085,-0.90574,-0.52120,0.02775,-1.29465,-0.79715,-1.18268,-1.00792,-1.39171,-0.89615,1.45259,0.64170,-0.36199
740.69200,0.82936,0.69014,-0.50030,-0.02923,-1.00968,-0.43290,-0.57776,-0.57755,-0.85659,-0.79568,-0.56534,-0.13172,-1.21627,-0.76181,-1.05179,-0.97744,-1.24743,-0.92364,1.04179,0.29484,-0.20182
740.69600,0.67221,0.59987,-0.42625,-0.02923,-0.84604,-0.48729,-0.50323,-0.48389,-0.69232,-0.65809,-0.38878,-0.09185,-1.09871,-0.69111,-0.92091,-0.85555,-1.07431,-0.86865,0.83639,0.03469,-0.10571
740.70000,0.88175,0.64501,0.01807,0.14756,-0.51875,-0.21536,-0.20511,-0.26536,-0.55543,-0.52051,-0.12394,0.10748,-0.86357,-0.51438,-0.69186,-0.67272,-0.93004,-0.59369,1.04179,0.29484,-0.04164
740.70400,0.98652,0.73527,0.24023,0.32435,-0.27329,-0.05221,-0.05605,-0.10927,-0.41855,-0.32789,-0.07980,0.26695,-0.66763,-0.37299,-0.52825,-0.45941,-0.69920,-0.37372,1.04179,0.46827,0.05446
740.70800,0.88175,0.69014,-0.13004,0.14756,-0.27329,-0.16098,-0.01878,-0.04683,-0.22690,-0.16279,-0.16808,0.22708,-0.58925,-0.30229,-0.43009,-0.36799,-0.61264,-0.29124,0.63099,0.20812,0.21463
740.71200,0.72459,0.55474,-0.27814,-0.02923,-0.19146,-0.16098,0.01848,0.01561,-0.06264,-0.02521,-0.16808,0.30682,-0.55006,-0.19625,-0.29920,-0.24610,-0.55493,-0.23625,0.22019,0.12140,0.34277
740.71600,0.72459,0.55474,0.01807,-0.08816,-0.02782,0.11094,0.20481,0.17170,0.01949,0.08486,0.00847,0.50616,-0.43249,-0.09021,-0.20104,-0.09373,-0.35295,-0.07127,0.42559,0.29484,0.37480
