Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
3.775858e+08,5.054441e+08,8320942,8.559386e+07,2729321,-1.164995e+08,-5.828832e+07,-1.882161e+08,-3.597688e+08,-1.799095e+08,4.817309e+07,-8.537015e+07,4.851801e+07,-7.366008e+07,-6844703,-1.437669e+08,-2.216077e+07,4.654996e+07,3.06662e+07
3.906369e+08,4.468864e+08,2.120038e+07,7.64954e+07,4993140,-8.585375e+07,-3.217855e+07,-1.029595e+08,-3.574342e+08,-1.025607e+08,-2.511352e+07,-1.417956e+08,-6888920,-1.327738e+08,-7.540797e+07,-7.821928e+07,-2.744073e+07,3.57093e+07,2.88365e+07
3.499272e+08,3.530528e+08,1282576,4.659531e+07,-2.445923e+07,-7.635206e+07,-5.512476e+07,-1.52768e+07,-3.470976e+08,-2.470309e+07,-4226603,-1.897611e+08,-1.474519e+07,-1.415028e+08,-3.906621e+07,-6885423,9969939,4.337621e+07,3.017393e+07
3.30351e+08,2.152994e+08,-3417250,1.090702e+08,-1.869335e+07,2573290,-4.483371e+07,5.387605e+07,-3.660058e+08,4.998639e+07,-3.306409e+07,-1.942632e+08,-5.545716e+07,-9.135825e+07,-9.46334e+07,-5.728411e+07,-1.102279e+07,3.235717e+07,2.342482e+07
1.803121e+08,1.018356e+08,-2.90117e+07,2.014623e+08,-7.2987e+07,9.480305e+07,-2.14034e+07,6.643008e+07,-3.663587e+08,-7586666,-7.702053e+07,-8.601004e+07,-1.06742e+08,1781419,-1.328303e+08,-5.068566e+07,5.867992e+07,8.665152e+07,6.214221e+07
8.70017e+07,4.169806e+07,-1.195443e+08,2.78131e+08,-1.288745e+08,1.155487e+08,5.805346e+07,5.063471e+07,-3.12264e+08,-3.740582e+07,-1.224089e+08,-3.903008e+07,-1.103536e+08,1604621,-1.03209e+08,-4.774125e+07,1.250695e+08,7.500877e+07,1.33449e+08
1.002125e+07,1.015863e+07,-1.215846e+08,3.291509e+08,-1.007031e+08,7.944108e+07,8.398812e+07,5.869174e+07,-2.319648e+08,6700352,-1.631912e+08,-4.342679e+07,-1.160422e+08,-2.706887e+07,-1.376209e+08,-2.809936e+07,1.362184e+08,6748363,1.94521e+08
-539414,-2.27791e+07,-1.576142e+08,3.045885e+08,-1.061599e+08,7.892256e+07,5.158596e+07,6.544592e+07,-2.239726e+08,-6634504,-1.882049e+08,-4.307694e+07,-1.218297e+08,2247562,-1.531937e+08,-1100946,1.972734e+08,-1.096945e+07,2.795604e+08
4.881632e+07,-7536231,-1.216395e+08,2.52515e+08,-1.079455e+08,4.010723e+07,4.135183e+07,9.90311e+07,-2.236301e+08,1.773603e+07,-1.549528e+08,-7.7969e+07,-1.039294e+08,-5.025091e+07,-1.424985e+08,2.609722e+07,1.371536e+08,-5.766804e+07,3.046112e+08
3.117586e+07,-2.183187e+07,-6.698166e+07,1.960462e+08,-6.54643e+07,-1.501059e+07,2.996402e+07,9.418012e+07,-2.175606e+08,5.23382e+07,-1.569872e+08,-8.590051e+07,-8.115026e+07,-6.282271e+07,-1.748045e+08,1.217373e+07,1.151795e+08,-4.953816e+07,3.509858e+08
6365479,-8.218433e+07,-3.867777e+07,1.748954e+08,-5.471754e+07,-3.829968e+07,1.844914e+07,8.865051e+07,-2.045016e+08,8.426641e+07,-1.230438e+08,-8.854063e+07,-7.012024e+07,-2.09781e+07,-1.453277e+08,-4.54755e+07,1.527938e+08,-2.364766e+07,3.317701e+08
-2.477425e+07,-1.044742e+08,-9051508,2.736672e+08,-5.991425e+07,2.883628e+07,1.160468e+07,7.58123e+07,-1.801035e+08,5.183235e+07,-1.231761e+08,-4.839862e+07,-1.131048e+08,-2.430157e+07,-1.278222e+08,-4.521115e+07,1.233541e+08,-4.812317e+07,2.890365e+08
-3.016816e+07,-4.742048e+07,9328746,3.435965e+08,-1.211214e+08,4.289973e+07,-2.679796e+07,6.679197e+07,-1.747288e+08,-3.902735e+07,-7.085431e+07,-1.237583e+07,-1.185112e+08,-6385746,-1.155772e+08,-3.880764e+07,1.828278e+08,-3.42098e+07,2.149475e+08
4.368613e+07,-2.454069e+07,1.663919e+07,3.611643e+08,-1.608353e+08,4.039402e+07,-2.229377e+07,6.59138e+07,-1.61191e+08,-1.062949e+07,-7.352337e+07,-1669841,-1.585848e+08,-1.466906e+07,-9.385356e+07,-4194343,1.621432e+08,-1.182028e+08,1.555352e+08
-3.868253e+07,-2.927001e+07,9635435,3.755544e+08,-1.634843e+08,2.847181e+07,-9.713348e+07,1.328303e+08,-1.294072e+08,1.167808e+08,-1.483769e+08,-477720.9,-1.180814e+08,3.031356e+07,-1.294009e+08,4.982547e+07,8.752723e+07,-1.358238e+08,8.955869e+07
-9.884646e+07,-9.4591e+07,-2.407357e+07,3.220582e+08,-1.20484e+08,7.507441e+07,-1.568908e+08,1.678581e+08,-1.684268e+08,1.394214e+08,-7.91863e+07,1.426556e+07,-5.693346e+07,7.39292e+07,-1.421238e+08,6.895327e+07,7.606817e+07,-1.161432e+08,1.12249e+08
-1.293824e+08,-1.502977e+08,3.37085e+07,2.957015e+08,-5.184709e+07,1.224436e+08,-1.345135e+08,1.71818e+08,-1.967463e+08,1.758988e+08,-8.905865e+07,2.16309e+07,-7.940783e+07,1.229881e+08,-1.619017e+08,9.119964e+07,2229765,-1.737715e+08,1.044435e+08
-1.722072e+08,-1.090689e+08,2.203e+07,3.402485e+08,-1.066165e+08,1.57014e+08,-1.822545e+08,1.75095e+08,-1.691923e+08,1.060311e+08,-1.303641e+08,9.200937e+07,-1.108466e+08,1.364702e+08,-1.43545e+08,9.967238e+07,3.470144e+07,-1.202851e+08,7.752194e+07
-1.383935e+08,-1.617091e+07,212242.6,3.563372e+08,-1.07217e+08,1.339065e+08,-1.656342e+08,9.366551e+07,-1.415071e+08,6.225377e+07,-1.194704e+08,9.457907e+07,-8.46408e+07,1.119737e+08,-1.368384e+08,6.605057e+07,5.839141e+07,-6.30753e+07,-7171134
-1.105161e+08,4.33568e+07,2.762724e+07,3.55544e+08,-1.054201e+08,1.315835e+08,-1.419489e+08,8.254921e+07,-1.398779e+08,5.158371e+07,-1.225311e+08,1.054865e+08,-1.024654e+08,1.080036e+08,-1.401778e+08,6.890906e+07,1.217487e+07,-5.521423e+07,-8.624519e+07
-8.228804e+07,7.815393e+07,2.98457e+07,3.661499e+08,-1.030727e+08,1.095996e+08,-1.762939e+08,5.983398e+07,-1.629372e+08,8575557,-6.515802e+07,1.156845e+08,-7.294662e+07,1.315689e+08,-9.398449e+07,3.505485e+07,3.495906e+07,-4.006598e+07,-1.412419e+08
-4.458686e+07,6.75073e+07,6.745992e+07,3.768216e+08,-2.221622e+07,1.000262e+08,-1.844767e+08,4.141321e+07,-1.535866e+08,-480910.9,-3.736441e+07,1.164068e+08,-6.650657e+07,7.333003e+07,-6.990442e+07,3.569683e+07,-2.774952e+07,-9.792294e+07,-1.601875e+08
-6.730369e+07,4.322319e+07,5.77243e+07,3.333922e+08,1.174008e+07,3.779107e+07,-2.027011e+08,8.613788e+07,-1.335262e+08,9.188059e+07,-4.415138e+07,8.057647e+07,-2.737374e+07,5.566142e+07,-2.166409e+07,8.314447e+07,-7.266472e+07,-1.004781e+08,-2.043207e+08
-7.941089e+07,4.872416e+07,1.319222e+07,3.050106e+08,-2.964919e+07,6.835084e+07,-2.769279e+08,1.478909e+08,-6.168312e+07,1.230019e+08,4.089286e+07,6.415491e+07,6178041,7.250195e+07,2.132932e+07,1.209333e+08,-1.671801e+08,-1.295285e+08,-2.125561e+08
-8.794314e+07,4.402872e+07,-4.334696e+07,3.016632e+08,-2.350523e+07,1.1172e+08,-2.802896e+08,1.65266e+08,-5.264042e+07,1.616643e+08,3.386825e+07,9.371443e+07,-2.257552e+07,1.059817e+08,2.192797e+07,1.52936e+08,-2.063571e+08,-1.468355e+08,-2.314155e+08
-6.238019e+07,7.115534e+07,-1.116233e+08,3.279015e+08,-6.360056e+07,9.58937e+07,-2.765838e+08,8.55699e+07,-2.302822e+07,7.843074e+07,1.867998e+07,1.280993e+08,-2.732667e+07,1.745318e+08,1.925499e+07,1.314951e+08,-1.436958e+08,-1.103209e+08,-2.186979e+08
-5588911,1.698329e+08,-1.31466e+08,3.495985e+08,-7.723846e+07,9.935514e+07,-2.52238e+08,4.094431e+07,1.892427e+07,7.288869e+07,2.247845e+07,1.599386e+08,-7.214307e+07,1.165347e+08,3.390524e+07,7.645986e+07,-1.878859e+08,-7.029613e+07,-2.633219e+08
-2.747901e+07,2.397305e+08,-5.030498e+07,3.311243e+08,-5.281858e+07,3.459944e+07,-2.577524e+08,4652758,-1.881395e+07,7.641057e+07,9.354679e+07,1.483261e+08,-9545697,5.5369e+07,7.50176e+07,7.214897e+07,-1.909303e+08,-2.878108e+07,-3.321712e+08
3.814521e+07,2.387205e+08,4.824447e+07,2.721538e+08,-2377725,-1.389717e+07,-2.930739e+08,-3999727,-7.556243e+07,5.859651e+07,1.405471e+08,8.593236e+07,4.340115e+07,1.238315e+07,8.49565e+07,4.430781e+07,-1.750821e+08,-7.866071e+07,-2.99186e+08
1.137448e+08,2.259192e+08,8.162243e+07,2.235585e+08,-4396196,-4.250256e+07,-2.636455e+08,8708762,-5.909771e+07,6.543845e+07,1.270397e+08,6.039096e+07,-8931184,4.249525e+07,8569710,3.505936e+07,-1.667072e+08,-1.243143e+08,-2.613201e+08
1.333731e+08,2.072585e+08,6052993,1.815139e+08,-5.39192e+07,-2.030343e+07,-2.590917e+08,3.898283e+07,-2.749016e+07,7.709039e+07,7.92495e+07,3.725098e+07,-4.044433e+07,4.437747e+07,3.89099e+07,4.372701e+07,-1.421358e+08,-1.052769e+08,-1.925825e+08
1.327055e+08,1.908218e+08,-3.599922e+07,1.748518e+08,-9.530921e+07,-1.774535e+07,-2.088386e+08,7.746076e+07,1.020931e+07,3.595204e+07,1.085942e+08,1.386962e+07,-5.447692e+07,3884788,1.390636e+07,4.425614e+07,-1.210625e+08,-6.235237e+07,-1.298358e+08
5.89364e+07,1.413582e+08,-5.738714e+07,2.11131e+08,-1.292576e+08,3.264091e+07,-2.120274e+08,6.736145e+07,5.112218e+07,1.915684e+07,8.585685e+07,3.557749e+07,-6.395273e+07,2.370079e+07,-6712386,1.921927e+07,-6.566703e+07,-2.722084e+07,-8.284925e+07
6.957618e+07,1.195294e+08,-5.093276e+07,2.072051e+08,-1.771957e+08,5.643451e+07,-1.804323e+08,3.695944e+07,3.690225e+07,3.898229e+07,7.012022e+07,4091915,-9.295289e+07,6.9473e+07,-2.460774e+07,5.094963e+07,-4.576102e+07,-2285604,-1.016821e+08
2.588127e+07,1.270778e+08,-7.014639e+07,2.23016e+08,-1.578664e+08,8.158955e+07,-1.977279e+08,9.368801e+07,5.549789e+07,1.382621e+08,4.677847e+07,8605954,-1.304202e+08,1.06724e+08,-3.167409e+07,8.263375e+07,-1.931515e+08,5.305851e+07,-1.776988e+08
-9.947843e+07,1.227002e+08,-1.452922e+08,1.937018e+08,-1.267552e+08,1.422439e+08,-2.88019e+08,1.631811e+08,7.150111e+07,2.44244e+08,2.980021e+07,4.705823e+07,-9.066661e+07,1.279738e+08,-5.211184e+07,1.668343e+08,-2.545556e+08,9.215331e+07,-2.166858e+08
-1.114508e+08,1.414929e+08,-9.938984e+07,1.468319e+08,-2.234912e+07,1.076228e+08,-2.547281e+08,1.733127e+08,5.432998e+07,2.079572e+08,2.329092e+07,-7051153,-2.53915e+07,8.717156e+07,-1.085477e+08,1.422011e+08,-1.630591e+08,5.225547e+07,-2.368007e+08
-4.295886e+07,1.082244e+08,-3.623833e+07,8.308638e+07,8.658739e+07,6.148075e+07,-1.762224e+08,1.615713e+08,9506943,6.905351e+07,2862656,-4.100144e+07,-4694240,1.034771e+08,-1.236609e+08,1.138234e+08,-1.199885e+08,4306617,-2.321376e+08
8879548,4.058792e+07,-2.063248e+07,3.905155e+07,1.035255e+08,1.439215e+08,-1.537174e+08,9.293065e+07,-2.067522e+07,-5456823,2.080002e+07,-2.856559e+07,6230897,1.748786e+08,-8.037163e+07,3.126894e+07,-8.122882e+07,-2.538941e+07,-2.44704e+08
-1.855739e+07,7028383,1.157416e+07,6.643327e+07,3.547004e+07,2.920113e+08,-1.241966e+08,4.487866e+07,2775064,-2.585472e+07,4308363,-6.52319e+07,-2.189497e+07,1.486801e+08,-6.427635e+07,2399169,-7.45442e+07,6.658611e+07,-2.977229e+08
-6.440224e+07,2.350254e+07,-2.490137e+07,7.948014e+07,-3.928342e+07,4.729002e+08,-1.142613e+08,1.28348e+07,5782666,-5.67412e+07,-2.673394e+07,-3.319253e+07,-4.652074e+07,1.218618e+08,-4.134655e+07,-2.568835e+07,-4.848712e+07,1.413397e+08,-3.209844e+08
-9.95454e+07,9.791772e+07,-5.560982e+07,9.217206e+07,-2.012779e+07,4.472544e+08,-8.02234e+07,3065792,1.980482e+07,-6.264665e+07,-3.942321e+07,756816.9,-3.904992e+07,1.268505e+08,-5.679867e+07,-2.500492e+07,-3.990868e+07,1.287577e+08,-3.457453e+08
-1.034795e+08,1.577017e+08,-4.693065e+07,1.103717e+08,5798354,4.275813e+08,-6.637878e+07,8653245,1.044517e+07,-6.288885e+07,-3.581227e+07,712928.1,1.87304e+07,8.008007e+07,-8.791512e+07,-4.061245e+07,-4.237798e+07,9.431272e+07,-3.96255e+08
-5.113016e+07,1.727607e+08,-8776439,7.593925e+07,4.073494e+07,4.356008e+08,-1.040962e+08,-2.030537e+07,1.3434e+07,-6.799267e+07,-4.13086e+07,-5485410,6.037997e+07,4.534562e+07,-1.097497e+08,-4.739803e+07,-5.505347e+07,1.38325e+07,-3.969003e+08
-2.130126e+07,1.340222e+08,-1.230002e+07,2.366612e+07,4.511168e+07,4.278344e+08,-1.235504e+08,3.866769e+07,6.277954e+07,3.379893e+07,-7.8581e+07,-2.922773e+07,4.115756e+07,1032010,-1.08262e+08,-151662.8,-1.671139e+08,-6.001201e+07,-3.390105e+08
-7.630787e+07,1.345118e+08,-6.550667e+07,3.11134e+07,-1528545,3.919361e+08,-1.371319e+08,7.000009e+07,1.452372e+08,7.256035e+07,-8.67387e+07,-9901292,-635714.2,3.964136e+07,-6.652899e+07,2.712304e+07,-1.914833e+08,-4.878741e+07,-2.891486e+08
-6872137,1.925198e+08,-8.501405e+07,6.947146e+07,-5.595906e+07,3.351718e+08,-1.23773e+08,4.782744e+07,1.680606e+08,2.853169e+07,-7.276363e+07,-3.784993e+07,-2.822228e+07,5042978,-1.709945e+07,-1.285469e+07,-1.386641e+08,-2.198678e+07,-2.803825e+08
1.75727e+07,2.240695e+08,-7.849194e+07,9.051461e+07,-1.693428e+08,3.030036e+08,-9.304261e+07,-1.231467e+07,1.730001e+08,8.782065e+07,-9.645154e+07,-4.32274e+07,-8.438749e+07,7185012,-3.56495e+07,1.00381e+07,-8.263541e+07,4509195,-2.601569e+08
7.043312e+07,2.320683e+08,-8.506937e+07,1.011465e+08,-2.530517e+08,3.01988e+08,-9.959787e+07,3.360958e+07,1.119659e+08,3.142673e+07,-1.083984e+08,-3.526531e+07,-1.155845e+08,4.654409e+07,-3.496832e+07,4.292088e+07,-6.682904e+07,3.901533e+07,-2.736875e+08
7.930077e+07,1.219597e+08,-1.01991e+08,9.535768e+07,-2.338743e+08,3.167119e+08,-8.0828e+07,7.821168e+07,1.240309e+08,3.385397e+07,-1.683359e+08,-2.5999e+07,-1.550049e+08,4.013722e+07,-8.413258e+07,3.990393e+07,-5.219302e+07,3.116809e+07,-2.003697e+08
1.99257e+07,3.738105e+07,-1.150077e+08,8.739218e+07,-2.241166e+08,2.651967e+08,-9.617233e+07,1.21264e+08,1.384476e+08,1.18528e+08,-1.797408e+08,-2.508318e+07,-1.368531e+08,3.214593e+07,-8.708053e+07,4.054183e+07,-7.686916e+07,1.098131e+07,-7.996322e+07
-3.973504e+07,-1.973497e+07,-1.322964e+08,5.530541e+07,-1.4851e+08,2.052208e+08,-1.085769e+08,1.09015e+08,1.82004e+08,2.098073e+08,-1.275836e+08,-2.766003e+07,-7.778943e+07,4.200231e+07,-7.545557e+07,8.316213e+07,-1.59975e+08,-2.367484e+07,-6.18724e+07
-7.849507e+07,-2.740427e+07,-1.113659e+08,3.663405e+07,-8.651296e+07,1.760528e+08,-1.254963e+08,1.145014e+08,1.920442e+08,2.051321e+08,-9.003414e+07,-4.854511e+07,-4.184165e+07,9556365,-2.255932e+07,1.04508e+08,-1.995016e+08,-5.076278e+07,-2.202135e+07
-1.080161e+08,-4.498991e+07,-1.022374e+08,-3.859908e+07,-5.20568e+07,1.213843e+08,-1.069144e+08,1.088206e+08,1.937836e+08,2.212731e+08,-1.056495e+08,-4.293538e+07,-8005786,-3.697189e+07,-3.978577e+07,1.496609e+08,-1.918916e+08,-1.89526e+07,1.031595e+07
-7.312435e+07,-6496969,-4.903444e+07,-1.412186e+07,-1089676,8.331909e+07,-8.209682e+07,6.97125e+07,1.79639e+08,1.773487e+08,-9.398464e+07,-6.911133e+07,-3.334219e+07,-7.899841e+07,-3.98706e+07,1.101587e+08,-1.388521e+08,-3408100,-8023469
-4.19506e+07,2568261,-2.261045e+07,-4.149063e+07,-1.711926e+07,6.625699e+07,-2.491973e+07,6.332622e+07,1.634223e+08,4.802907e+07,-8.545463e+07,-3.830436e+07,-1.891171e+07,-8.388786e+07,3682468,5.231018e+07,-9.500747e+07,7.445349e+07,-8.473964e+07
-5.084749e+07,3.062842e+07,-5.54887e+07,1.896507e+07,-3.864241e+07,1.21896e+08,-3177444,6.549152e+07,1.361114e+08,-1035669,-9.655802e+07,-7929455,-3.735088e+07,-1.896918e+07,-9459451,5278626,-3.768591e+07,1.187873e+08,-1.885878e+08
-1.290464e+08,1.496266e+07,-4.758139e+07,3.908408e+07,-5.96035e+07,1.460663e+08,4.304708e+07,4.838804e+07,1.589878e+08,5.308156e+07,-1.040657e+08,3248212,-6.12693e+07,-6355695,-7.044793e+07,2539986,-1.537118e+07,1.233053e+08,-1.503387e+08
-1.783889e+08,-3.544203e+07,-8.701743e+07,3.204262e+07,-3.093417e+07,1.262714e+08,7.007579e+07,7.066012e+07,2.020404e+08,7.864195e+07,-1.677141e+08,2.679727e+07,-6.95589e+07,-2728524,-1.037543e+08,3.553627e+07,-2.862174e+07,1.035393e+08,-9.428499e+07
-1.880687e+08,-1.06469e+08,-6.331917e+07,4.681708e+07,1.45458e+07,1.065114e+08,7.179185e+07,6.538822e+07,2.020314e+08,1.032977e+08,-2.065142e+08,3.010585e+07,-1.051815e+08,-2.386515e+07,-1.528978e+08,3.600811e+07,-2.88224e+07,1.226197e+08,-2.841716e+07
-2.038861e+08,-1.205324e+08,-6.148347e+07,5.737331e+07,-1.382284e+07,1.129528e+08,5.821207e+07,6.43298e+07,9.630141e+07,3.942164e+07,-1.543221e+08,4.846093e+07,-5.725777e+07,4.876031e+07,-1.343275e+08,1.444123e+07,-2.184211e+07,1.656722e+08,-3961295
-1.568718e+08,-9.5639e+07,-4.850367e+07,8.141505e+07,-3.298866e+07,1.464237e+08,7.632244e+07,6.062861e+07,5.830279e+07,-3.311804e+07,-9.352639e+07,8.243145e+07,-1.04597e+08,6.278372e+07,-1.219359e+08,-3.773679e+07,-2.170153e+07,1.085558e+08,7.218476e+07
-1.087694e+08,-7.545933e+07,-3.862535e+07,9.250935e+07,-1.285884e+08,1.747089e+08,7.904719e+07,7.540849e+07,1.018858e+08,-353867.3,-1.120599e+08,7.612569e+07,-1.772029e+08,3.331501e+07,-1.083606e+08,-4.164877e+07,-3.967839e+07,1.021365e+08,8.145532e+07
-7.223276e+07,-9.610135e+07,-4.32363e+07,9.477436e+07,-1.63665e+08,1.208663e+08,9.3971e+07,6.219478e+07,9.741634e+07,-4995104,-1.137574e+08,9.229118e+07,-1.700032e+08,-8800039,-1.279341e+08,-1.204855e+07,828705.2,8.218533e+07,1.159426e+08
-3.781846e+07,-1.209602e+08,-5.308329e+07,1.271896e+08,-9.567491e+07,8.009624e+07,6.430744e+07,8.137968e+07,9.282699e+07,-2.031369e+07,-1.232311e+08,3.722561e+07,-1.228862e+08,-2.506432e+07,-1.792489e+08,5.28289e+07,-1.456501e+07,5.314573e+07,7.326197e+07
-8.936183e+07,-1.741123e+08,-7.279835e+07,8.849667e+07,-1.700559e+07,3.914752e+07,5.582272e+07,9.50418e+07,9.956709e+07,2.244057e+07,-1.201123e+08,2.020565e+07,-6.488765e+07,-7772525,-9.64067e+07,8.378199e+07,-1.443946e+07,4.771057e+07,6837767
-1.729606e+08,-2.398351e+08,-1.016053e+08,1.670745e+07,9.265291e+07,-3.323992e+07,6.198738e+07,1.028353e+08,1.370145e+08,9.240905e+07,-1.081145e+08,1351020,-7633055,-2.43907e+07,4045924,1.112267e+08,-5.491792e+07,4.848835e+07,3.528606e+07
-2.800614e+08,-2.89113e+08,-1.648297e+08,-4.434228e+07,1.508942e+08,-1.183916e+07,1.247538e+08,1.504636e+08,2.075817e+08,1.465739e+08,-1.564765e+08,4.83243e+07,4130386,5229298,-3.604585e+07,7.530344e+07,-5.743524e+07,1.994472e+07,8.101236e+07
-2.929467e+08,-3.364232e+08,-1.562705e+08,9203469,1.297542e+08,3544207,1.443378e+08,1.591712e+08,2.033824e+08,8.515449e+07,-1.322794e+08,7.973112e+07,-1.400084e+07,5.752258e+07,-7.708914e+07,4.20555e+07,-2.857891e+07,-607319.1,1.168834e+08
-2.276763e+08,-2.729799e+08,-1.192223e+08,-547000.3,9.244751e+07,4.287071e+07,1.323755e+08,1.609567e+08,1.67058e+08,7.39162e+07,-8.508685e+07,7.229195e+07,968469.7,3.892664e+07,-6.588698e+07,2.658077e+07,-4.860843e+07,6330791,-5228997
-1.483649e+08,-2.182276e+08,-6.897081e+07,-6235335,6.191068e+07,2.205489e+07,1.006019e+08,1.113055e+08,1.15649e+08,6.031416e+07,-3.557742e+07,8.418701e+07,9571610,-1.045507e+07,-4.70071e+07,6.251444e+07,-2.316776e+07,2.336217e+07,-1.048652e+08
-6.919713e+07,-1.614368e+08,-8271939,2.493078e+07,1.171824e+08,-2.973516e+07,9.092825e+07,3.078821e+07,7.33697e+07,-4.129222e+07,-1862603,7.026534e+07,2.851262e+07,4589848,-3.985145e+07,1241339,-1.138427e+07,2.637284e+07,-1.400973e+08
-4.901475e+07,-1.403673e+08,-5470585,8.468397e+07,1.192234e+08,-2.672383e+07,4.752076e+07,-4.179996e+07,7.653879e+07,-8.609503e+07,-2783897,7.519993e+07,1.323953e+07,2.991802e+07,-6.332959e+07,-3733850,-3.067746e+07,5.65009e+07,-1.102198e+08
-7.326777e+07,-1.262755e+08,4574721,9.060262e+07,1.170921e+08,-1.254542e+08,2.85204e+07,-5.42635e+07,7.499581e+07,-5.910542e+07,2.556917e+07,6.065587e+07,6.540611e+07,-6.426634e+07,7751839,1.07301e+07,-2.526408e+07,9.201822e+07,-7.145785e+07
-1.072883e+08,-1.248381e+08,2.266845e+07,2.624162e+07,1.166287e+08,-1.609535e+08,7.979537e+07,2996734,1.508446e+08,7.261263e+07,4.930238e+07,9805595,2.822598e+07,-1.436319e+08,2.701855e+07,1.587072e+07,-6.585998e+07,7.469856e+07,-2.788369e+07
-1.512887e+08,-1.259886e+08,434070.6,-6.284718e+07,2.357133e+07,-1.456781e+08,9.409026e+07,8.529788e+07,2.32382e+08,1.353179e+08,3.330947e+07,-1913042,-3.061925e+07,-8.781599e+07,2.866342e+07,3.727443e+07,-3160349,3.636241e+07,2.152211e+07
-1.064271e+08,-1.236794e+08,-7.39302e+07,-8.466246e+07,-9.338033e+07,-1.133592e+08,1.479431e+08,1.31533e+08,2.580123e+08,1.357137e+08,-6113256,1.636522e+07,-1.277701e+08,-5.164469e+07,2.316381e+07,9.893341e+07,3.656886e+07,3.053126e+07,3.268858e+07
-8.109063e+07,-1.143175e+08,-1.181376e+08,-4.461245e+07,-1.846121e+08,-9.438275e+07,1.749295e+08,1.89137e+08,2.200323e+08,1.495937e+08,-6.030014e+07,8.455339e+07,-1.823616e+08,-7.544582e+07,-4.363033e+07,1.190289e+08,3.736647e+07,3020457,1.007584e+08
-2.298285e+07,-1.185703e+08,-1.586649e+08,3254030,-1.857846e+08,-1.038285e+08,1.735662e+08,1.8353e+08,1.782924e+08,9.34805e+07,-6.067727e+07,1.24222e+08,-1.783818e+08,-1.019868e+08,-4.270117e+07,1.005252e+08,3.322691e+07,-1.412408e+07,1.402584e+08
-1.211735e+07,-7.786188e+07,-1.583445e+08,5.678734e+07,-1.807549e+08,-1.331965e+08,1.508383e+08,1.815872e+08,1.753023e+08,1.161505e+08,-6.645719e+07,1.009947e+08,-1.912043e+08,-1.713417e+08,-1.83947e+07,1.186824e+08,-1.320272e+07,-2.941407e+07,1.989781e+08
-3.444768e+07,1.563697e+07,-1.673568e+08,7.363618e+07,-1.779124e+08,-1.516218e+08,6.742118e+07,1.907526e+08,1.531883e+08,1.218335e+08,3876030,7.756558e+07,-1.334731e+08,-1.870772e+08,-3.196698e+07,1.111343e+08,-4.283555e+07,2.616315e+07,1.993781e+08
-4238426,2.289987e+07,-1.360012e+08,1.521727e+07,-1.166477e+08,-1.120173e+08,9.971426e+07,1.260638e+08,1.497764e+08,5.799985e+07,4604671,4.397813e+07,-8.587788e+07,-1.69561e+08,-8576289,1.464114e+07,-9329807,1.168363e+07,1.744907e+08
2260503,-5.051693e+07,-1.131338e+08,-6.500879e+07,-3.656299e+07,-5.34395e+07,1.620197e+08,9.031949e+07,1.501469e+08,2.190775e+07,-1.18164e+07,1.823305e+07,-8.798682e+07,-1.113724e+08,-2.918445e+07,-1.029545e+07,2.304539e+07,4.357868e+07,9.848285e+07
-5.462841e+07,-7.675548e+07,-9.948503e+07,-1.156827e+07,-4.953234e+07,3471237,1.709388e+08,2.743693e+07,1.360098e+08,-3528566,-6.664336e+07,5.137419e+07,-8.357766e+07,-5.610868e+07,-4.729006e+07,1.379679e+07,3.30626e+07,1.056735e+08,4642539
-6.264739e+07,-4.320542e+07,-1.365137e+08,1.037906e+08,-4.843204e+07,1.724021e+07,1.723467e+08,3474622,1.487034e+08,-4.67838e+07,-8.451737e+07,9.732518e+07,-1.28306e+08,-7.079047e+07,-7.634385e+07,5.26955e+07,5.45997e+07,1.205747e+08,-5.160128e+07
-8.637623e+07,-1.128207e+07,-8.932945e+07,1.580322e+08,4994406,-5.676321e+07,2.097339e+08,-7.937616e+07,1.66624e+08,-8.427028e+07,-8.415379e+07,1.076174e+08,-7.629594e+07,-8.245934e+07,-1.166938e+08,2.590746e+07,1.394611e+08,3.328769e+07,-6.297686e+07
1.036273e+07,5.08896e+07,-4.160929e+07,1.300586e+08,6.040649e+07,-1.345425e+08,2.119653e+08,-1.591957e+08,1.711402e+08,-1.16453e+08,-1.06485e+08,1.282429e+08,-8.970733e+07,-1.176722e+08,-8.399768e+07,-9.018911e+07,1.820017e+08,1.318833e+07,-5.565433e+07
6225241,1.693603e+08,3.382835e+07,1.786467e+08,9.998694e+07,-1.32013e+08,1.837082e+08,-2.00473e+08,1.05953e+08,-1.88362e+08,-1.23471e+08,1.20791e+08,-4.718583e+07,-9.186192e+07,-1.060345e+08,-1.904306e+08,1.294561e+08,9.610768e+07,-1.2692e+08
9093455,2.460653e+08,1.006896e+08,1.876998e+08,1.205314e+08,-1.472434e+08,1.20747e+08,-2.046974e+08,1.739617e+07,-2.452991e+08,-4.209515e+07,9.175103e+07,1.046107e+07,-1.159817e+08,-9.103543e+07,-1.800274e+08,1.006795e+08,1.602011e+08,-1.703789e+08
