Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
1.412265e+07,3.854318e+08,1.388374e+07,4.924722e+07,1.629367e+07,-1.293445e+08,4.445213e+07,-1.986471e+08,-4.752734e+07,-4.584088e+07,7151722,3.928115e+07,-1.329311e+08,-7.294866e+07,1.319642e+08,-6.796841e+07,1.095438e+07,-1.953768e+07,-4173380
3.363656e+07,1.526769e+08,-2.939994e+07,-2.084647e+07,2.814594e+07,-7.149824e+07,8.936642e+07,-1.684158e+08,5.681925e+07,-8.204256e+07,-2.018604e+07,1.549937e+07,-1.56069e+08,-2.815433e+07,1.354084e+08,-6.662274e+07,-4.397804e+07,1678678,7.472154e+07
-836415.4,1.236692e+08,-5.475572e+07,-1649368,2092601,8547354,1.202272e+08,-1.039445e+08,1.887715e+08,-9.652625e+07,-4.227959e+07,-1.547631e+07,-1.739057e+08,3.588128e+07,1.168535e+08,-3.941569e+07,-7.279244e+07,2324619,8.613237e+07
1.254951e+07,-4.1257e+07,-6.969087e+07,-1.418236e+07,-2.863444e+07,3.725168e+07,6.603223e+07,-9.988011e+07,1.446533e+08,-8.940091e+07,-6.552457e+07,1.990508e+07,-1.69522e+08,4.047104e+07,9.432506e+07,8073846,82630.83,-4.206214e+07,7.946824e+07
4052541,-3.128984e+08,-4.006289e+07,-5.414447e+07,-1.398988e+07,-6907492,5.719994e+07,-1.076711e+08,1.308775e+08,-1.082019e+08,-3.584954e+07,2.726316e+07,-1.783337e+08,7.621893e+07,7.291268e+07,7.180426e+07,4.410651e+07,-8.806972e+07,8.120702e+07
-5.473965e+07,-3.201391e+08,-3.997711e+07,-3.308061e+07,-6383009,-1.087322e+07,8.549395e+07,-7.181666e+07,1.550291e+08,-8.863803e+07,-1.672513e+07,2.748216e+07,-1.871613e+08,6.154582e+07,7.2959e+07,2.639166e+07,5885459,-3.875873e+07,6.59516e+07
-4.559467e+07,-1.08089e+08,-1.040311e+07,9460785,2.110373e+07,-2.079925e+07,8.715714e+07,-4.943786e+07,6.524258e+07,-7.154046e+07,5978362,1.712771e+07,-1.532328e+08,4.754461e+07,6.903498e+07,-2.456028e+07,-2.434319e+07,-9.19934e+07,3.708831e+07
5.102044e+07,3.259487e+07,4.001894e+07,4.251581e+07,-2.32357e+07,-9.874824e+07,-1.476153e+07,-6.674506e+07,3.293881e+07,-5.575322e+07,6.529544e+07,2.944999e+07,-1.471691e+08,4.181648e+07,3.001494e+07,3.676181e+07,-1198662,-1.157301e+08,-4.428449e+07
1.373478e+08,2.288752e+07,3.606945e+07,5.021677e+07,-2.913499e+07,-1.55295e+08,-8.794732e+07,-1.029474e+08,-4.583038e+07,-4.406253e+07,8.57645e+07,5.421721e+07,-1.47272e+08,4.231469e+07,8031429,8.444723e+07,1.209012e+07,-1.377166e+08,-8.993634e+07
1.699174e+08,-7.346806e+07,8.400483e+07,5.031541e+07,5176241,-1.318145e+08,-9.932047e+07,-1.320385e+08,-7.672471e+07,-5.941663e+07,9.85241e+07,3.416786e+07,-1.367043e+08,3708289,4397942,7.2143e+07,4.056024e+07,-1.615598e+08,-1.150568e+08
1.49687e+08,-9.355715e+07,8.034427e+07,4.671078e+07,-9286274,-1.362135e+08,-6.949491e+07,-1.511076e+08,-1.334828e+07,-6.846451e+07,1.372401e+08,6.61604e+07,-1.170174e+08,-4.116567e+07,-5478823,3.381929e+07,4.763811e+07,-1.819374e+08,-6.899442e+07
1.870442e+08,-1.447121e+08,1.150717e+08,1.471931e+07,-5.821309e+07,-1.388963e+08,-2.726645e+07,-1.713632e+08,-5.895545e+07,-8.935191e+07,1.070699e+08,6.94938e+07,-1.084217e+08,-1.489308e+07,6061310,-1.18283e+07,7.734531e+07,-2.051414e+08,-1.788822e+07
2.113453e+08,-1.104816e+08,1.31503e+08,3.661198e+07,-8.868879e+07,-1.479797e+08,-2402425,-1.908795e+08,-1.708053e+07,-7.060274e+07,9.110736e+07,5.545252e+07,-1.241763e+08,-4.162753e+07,1.326465e+07,-8.445384e+07,9.576451e+07,-1.757333e+08,-1.154128e+07
1.559931e+08,2.962629e+07,1.01793e+08,8.953625e+07,-7.228055e+07,-1.286501e+08,6564943,-1.78135e+08,2.231223e+07,-6.073736e+07,8.973982e+07,5.308856e+07,-9.854421e+07,-6.685809e+07,2.239999e+07,-1.337352e+08,6.63422e+07,-1.236e+08,-1.133012e+07
7.652243e+07,8.354491e+07,7.675707e+07,3.769552e+07,-3.064053e+07,-1.254281e+08,9.385826e+07,-2.09312e+08,-4767151,-4.153624e+07,6.428916e+07,6.142941e+07,-6.984984e+07,-8.446919e+07,7.160673e+07,-1.24359e+08,2.693663e+07,-1.011622e+08,1795258
-2.566584e+07,2.364936e+07,1.548195e+07,1.579471e+07,-5.17652e+07,-1.615549e+08,1.041919e+08,-1.336588e+08,8.259706e+07,-1.241961e+07,2.504428e+07,5.364622e+07,-5.729775e+07,-4.659787e+07,9.165491e+07,2.560344e+07,2.002809e+07,-1.218683e+08,3.388673e+07
-7.686286e+07,-2.713135e+07,-5.893304e+07,-4447084,-7.040833e+07,-1.458939e+08,6.819778e+07,-3.230803e+07,4.640333e+07,-3.24309e+07,-4.398808e+07,5.751753e+07,-2.801572e+07,4.223129e+07,8.625234e+07,1.55451e+08,6286506,-9.860003e+07,7.413401e+07
-8.44102e+07,-2.473442e+07,-7.719529e+07,-1.662673e+07,-8.547626e+07,-9.75058e+07,8613470,3.746018e+07,7693902,-6.412172e+07,-4.85997e+07,6.413562e+07,4.037786e+07,7.977167e+07,1.076204e+08,1.479862e+08,-2.212178e+07,-1.039158e+08,9.001368e+07
-1.125274e+08,1635126,-9.221907e+07,-1.479882e+07,-1.010431e+07,-6.719099e+07,-1.439722e+07,3.794272e+07,-3.087932e+07,-1.097705e+08,-7019145,9.106509e+07,8.915587e+07,1.183367e+08,9.458062e+07,8.510233e+07,-2.518238e+07,-8.405188e+07,5.549663e+07
-1.689229e+08,9.229244e+07,-4.829685e+07,-1.520316e+07,1.080583e+08,-5.179795e+07,-1.51091e+07,3458486,-1.008932e+08,-1.41913e+08,1.803164e+07,8.289976e+07,1.054775e+08,8.31947e+07,1.045342e+08,-2.842487e+07,3.963565e+07,-3.707961e+07,1.48607e+07
-1.473147e+08,2.490628e+08,-2.94232e+07,2.151566e+07,1.132602e+08,4.794894e+07,-1.390222e+08,-3.100502e+07,4904670,-9.089795e+07,4.316881e+07,5.458644e+07,9.428764e+07,6.295292e+07,5.373001e+07,2.27407e+07,3.927996e+07,3.853342e+07,-6.841067e+07
-1.307804e+08,1.822046e+08,-3.898174e+07,3.354223e+07,6.778236e+07,1.537978e+08,-2.374322e+08,-2.320688e+07,-6.592846e+07,-2.345267e+07,-3.333075e+07,9.879826e+07,2.2426e+07,1.234551e+08,3.088939e+07,5.541734e+07,-2.691178e+07,1.342266e+08,-1.401302e+08
-1.510215e+08,6.512363e+07,-8.610797e+07,7.518999e+07,1.503766e+07,2.67646e+08,-2.507695e+08,2.47504e+07,-1.347228e+08,5.158472e+07,-7.071434e+07,8.784589e+07,-2.723072e+07,9.772919e+07,904108.3,5.438951e+07,-8.524343e+07,1.8667e+08,-1.398992e+08
-2.664843e+08,1.260375e+08,-1.664763e+08,1.039582e+08,-1.874148e+07,2.49021e+08,-1.777253e+08,7.189019e+07,-4.991651e+07,8.172834e+07,-8.832673e+07,5.654077e+07,-1.2786e+08,5.435162e+07,2.457195e+07,5.846961e+07,-8.518997e+07,2.4303e+08,-6.243833e+07
-2.525772e+08,1.682039e+08,-1.509849e+08,6.905556e+07,-1.618149e+07,1.727074e+08,-6.198677e+07,3.579656e+07,8423469,7.558474e+07,-1.166971e+08,3.338744e+07,-1.253233e+08,-1.074462e+07,5.811034e+07,6.301554e+07,-8.555876e+07,2.378393e+08,686111.7
-2.112065e+08,1.955894e+08,-1.642946e+08,6.866589e+07,655147.7,1.150864e+08,7683420,1425708,7.152903e+07,5.768841e+07,-7.040848e+07,5.758643e+07,-1.085024e+08,-2703482,3.227165e+07,3.068825e+07,-7.693403e+07,2.047562e+08,-3.24734e+07
-1.941762e+08,1.173436e+08,-1.341777e+08,1.094061e+08,-1.848008e+07,9.298742e+07,628869.2,-6752280,3346654,7.101665e+07,-5.731006e+07,1.12908e+08,-7.903052e+07,2.550694e+07,4437246,-4.273423e+07,-9.314407e+07,1.578228e+08,-3.710128e+07
-1.74225e+08,8.489754e+07,-8.179932e+07,1.693528e+08,-1.613859e+07,1.580247e+07,-1.573256e+07,-1.368205e+07,2.882095e+07,9.381143e+07,-4.787937e+07,1.195854e+08,-3.859842e+07,1.830612e+07,-1.042778e+07,-6.101114e+07,-3.763692e+07,2.720802e+07,-4.312764e+07
-1.587397e+08,1.234372e+08,-6.71494e+07,1.638264e+08,-7.594905e+07,-7.198242e+07,-5.860761e+07,1.767253e+07,1.991172e+07,8.511616e+07,-3.538441e+07,1.558517e+08,-3.617636e+07,8.27808e+07,-3.145006e+07,4.93457e+07,1.138629e+07,-9.136077e+07,-3.288567e+07
-1.435315e+08,1.361155e+08,-4.051837e+07,1.141308e+08,-7.446577e+07,-1.190382e+08,-4.460962e+07,3.420569e+07,-3.790542e+07,6.920824e+07,-3.119447e+07,1.357851e+08,-2.556432e+07,1.624409e+08,-2.469052e+07,1.636127e+08,2.202385e+07,-1.925548e+08,-5.21044e+07
-1.537571e+08,2.094277e+08,-2.350543e+07,1.141609e+08,-5.529298e+07,-1.370121e+08,-8.161506e+07,4968285,-1.262153e+07,6.81856e+07,4.153173e+07,1.761311e+08,-2256667,1.915506e+08,-8.160529e+07,1.504241e+08,3.048724e+07,-1.562032e+08,-9.254973e+07
-2.286331e+08,3.791799e+08,-4.627861e+07,1.579456e+08,1313121,-4.01969e+07,-9.806655e+07,-2.201348e+07,-1.184855e+08,6.542978e+07,7209642,2.088239e+08,-309428.2,2.31817e+08,-1.026947e+08,8.971446e+07,1.211862e+07,-6.253864e+07,-1.166201e+08
-2.21824e+08,4.628239e+08,-6.79246e+07,1.315649e+08,-282012.7,7.249813e+07,-6.312915e+07,-4.122135e+07,-2.262185e+08,2.987351e+07,-6.285401e+07,2.338413e+08,3.995198e+07,2.777246e+08,-7.512332e+07,1.266385e+08,-4.638315e+07,-8342678,-1.707664e+08
-1.973105e+08,3.858042e+08,-9.092284e+07,1.707598e+08,-3.541671e+07,1.393603e+08,-9.900604e+07,-2.182195e+07,-1.40644e+08,3.515059e+07,-9.91079e+07,2.351712e+08,3.860964e+07,2.747772e+08,-7.249827e+07,1.272574e+08,-8.240963e+07,4.205094e+07,-2.005841e+08
-2.139446e+08,3.642886e+08,-8.241304e+07,1.741261e+08,2699382,1.428805e+08,-1.120614e+08,-3.644822e+07,-1.442121e+08,3.240052e+07,-6.024589e+07,2.03311e+08,3.305827e+07,1.932398e+08,-3.439923e+07,-2.245739e+07,-4.170743e+07,6.616649e+07,-1.641897e+08
-1.754632e+08,2.997007e+08,-1.777496e+07,1.662143e+08,-1.892168e+07,1.367352e+08,-7.791425e+07,-9.434672e+07,-4.512218e+07,3.841988e+07,-2.227036e+07,1.534753e+08,4.844712e+07,9.154891e+07,-3.524582e+07,-1.350003e+08,1.701219e+07,8.728797e+07,-9.876659e+07
-1.456195e+08,2.989164e+07,-2.403325e+07,1.23388e+08,-5.17746e+07,8.648048e+07,-4.873734e+07,-1.055546e+08,-1.261887e+07,4.411178e+07,-2.624432e+07,1.260927e+08,2226288,4.540375e+07,-2.473944e+07,-9.536946e+07,2.018241e+07,8.788011e+07,-1.458939e+07
-1.221118e+08,-2.072071e+08,1.375427e+07,6.569366e+07,-5.451541e+07,6.169301e+07,3.652654e+07,-2.450633e+07,-6.706007e+07,2.688017e+07,-4.713467e+07,9.64084e+07,-2.050723e+07,-1.466444e+07,-2.525533e+07,-5.511853e+07,-2616432,3.6066e+07,4.206581e+07
-1.421343e+08,-2.911914e+08,-2.506816e+07,8.405014e+07,-9.546619e+07,5.372893e+07,5.937396e+07,4.740788e+07,5670342,7.01895e+07,-4.024094e+07,9.08418e+07,-3.027611e+07,2.802244e+07,-6.86315e+07,-9530109,-6.232427e+07,7.953731e+07,1.740907e+07
-1.234867e+08,-1.394849e+08,-2.76193e+07,9.608285e+07,20615.81,7.716503e+07,-4.412526e+07,4.426393e+07,-8.863835e+07,7.037501e+07,1.840862e+07,5.885631e+07,1.304987e+07,6442196,-8.929615e+07,-2.552842e+07,-6.866246e+07,1.485699e+08,-6.064837e+07
-4.043181e+07,3.744942e+07,4.785186e+07,1.513319e+08,7.523018e+07,8.989697e+07,-1.955335e+08,1270365,-2.782842e+08,8.850464e+07,1.112357e+08,6.552326e+07,1.028722e+07,-3.119362e+07,-1.826109e+08,-7.265756e+07,-2.430741e+07,1.997594e+08,-2.033051e+08
1.888948e+07,8.583444e+07,9.692564e+07,2.091469e+08,1.039895e+08,1.312773e+08,-3.066739e+08,-1.701508e+07,-3.623289e+08,1.339881e+08,8.006254e+07,3.717226e+07,-5.003056e+07,3.000973e+07,-2.628043e+08,-1.127112e+08,4.478758e+07,1.397734e+08,-1.854763e+08
7.520913e+07,7.193479e+07,1.403041e+08,1.782669e+08,1.192993e+08,1.351754e+08,-2.606021e+08,-3.263864e+07,-3.57845e+08,6.541155e+07,4.98885e+07,7865236,-6.712307e+07,4.199256e+07,-2.53673e+08,-7.009955e+07,7.040704e+07,8.994736e+07,-1.651698e+08
6.241766e+07,6631584,1.297527e+08,1.298888e+08,1.550868e+08,8.953495e+07,-1.694838e+08,-9.805437e+07,-2.437005e+08,4.183408e+07,9.727144e+07,-1.081915e+07,-1.546442e+07,3.761812e+07,-2.023306e+08,-7.495027e+07,3.22065e+07,7.089652e+07,-1.532683e+08
2316000,8763802,1.086949e+08,7.071938e+07,1.833868e+08,9.422857e+07,-1.23527e+08,-1.560533e+08,-2.59784e+08,-5.971142e+07,7.844251e+07,2623452,1.095183e+08,2.48034e+07,-3.204431e+07,-8.023686e+07,1.260975e+07,7.178239e+07,-1.614473e+08
-4.993618e+07,1.117167e+08,9.581015e+07,1.798314e+07,1.578919e+08,1.043776e+08,-6.709881e+07,-2.137249e+08,-1.532215e+08,-3.438954e+07,1.037714e+08,3.098052e+07,1.466521e+08,4.264237e+07,3.021456e+07,-3.527706e+07,-3.181227e+07,2.148765e+07,-1.9872e+08
-4.808161e+07,8.571396e+07,-924451,2.520645e+07,1.088801e+08,1.308889e+08,-5.36679e+07,-2.268547e+08,-6.721729e+07,-3.057167e+07,1.325665e+07,5.449599e+07,1.11433e+08,8.79302e+07,4.02196e+07,5.332595e+07,-6.717508e+07,5.666259e+07,-1.474947e+08
-2.912939e+07,-4.33737e+07,1.036961e+07,-3.403386e+07,1.108871e+08,1.101266e+08,-5866596,-2.099511e+08,-5.666876e+07,-3.519229e+07,-2422874,4.167271e+07,1.162492e+08,-964315.8,8.215918e+07,561665.1,-4.188702e+07,3.501027e+07,-9.126139e+07
-9342300,4.496909e+07,1.206737e+07,-1.527158e+07,6.449013e+07,2.983371e+07,7.15727e+07,-1.577301e+08,9.043596e+07,2.049174e+07,-216163.7,9453520,1.320883e+08,-8.891376e+07,8.700022e+07,-9.40276e+07,-1.976427e+07,-2.642615e+07,-1.910076e+07
4.760135e+07,1.637705e+08,1.10353e+07,5.123065e+07,-1.873574e+07,-4.583902e+07,1.075434e+08,-1.047052e+08,7.464811e+07,3.653092e+07,1.941087e+07,-2.328899e+07,1.115987e+08,-1.438773e+08,1.298672e+07,-1.011036e+08,1.702667e+07,-7.129663e+07,8.136609e+07
1.049653e+08,1.310641e+08,5.804477e+07,4.097905e+07,-9.603073e+07,-7.357995e+07,1.278884e+08,-7.089305e+07,3.397693e+07,7.355322e+07,4.520158e+07,-8.624282e+07,6.134849e+07,-1.898008e+08,-2.137792e+07,-1.235723e+08,2.23392e+07,-6.578228e+07,1.522177e+08
4.599226e+07,3.114196e+08,3.891842e+07,6.832696e+07,-8.434641e+07,966842.2,7.814686e+07,-1.707592e+07,9.051781e+07,5.90498e+07,9919029,-9.612436e+07,2.975316e+07,-1.650589e+08,-3457669,-1.99493e+08,8425259,2.000951e+07,1.745934e+08
2.692948e+07,1.929917e+08,-1.443289e+07,3.228855e+07,-4.44479e+07,5.852584e+07,5.860733e+07,2.627849e+07,2.688445e+07,1.103585e+07,-5.202718e+07,-9.689457e+07,8.286754e+07,-1.455278e+08,4.814452e+07,-1.801277e+08,-1.552111e+07,8.470396e+07,1.638408e+08
5105677,-1.673846e+08,-1.03216e+07,5.231853e+07,-8410126,8.685624e+07,-3.311445e+07,-2.899632e+07,8.743328e+07,4.568434e+07,-1.433565e+07,-4.121501e+07,7.471632e+07,-9.786265e+07,-4.311925e+07,-1.022167e+08,2116562,1.269399e+08,8.158662e+07
4849608,-2.107441e+08,1.567842e+07,9.439827e+07,2.642399e+07,1.075235e+08,-1.116625e+08,-5.662124e+07,-5090949,2.686542e+07,-923901.3,2.828378e+07,3.083886e+07,-2.219706e+07,-1.072084e+08,-5.419994e+07,-2.298993e+07,1.588853e+08,-3499022
2.666255e+07,-5.04355e+07,3.478866e+07,1.131551e+08,1.056686e+08,1.302742e+08,-1.386759e+08,-9.669703e+07,-1.226719e+08,4361908,-4665296,6.586496e+07,-4308772,3.410174e+07,-1.195787e+08,-4.199097e+07,-5.323687e+07,1.488423e+08,-1.109168e+08
1376836,-6.882525e+07,4.277918e+07,1.011113e+08,9.280187e+07,1.624062e+08,-1.928169e+08,-1.06404e+08,-7.559328e+07,1688729,5412521,1.155877e+08,-1.997632e+07,1.203391e+08,-1.308153e+08,9910354,-5.750838e+07,1.438334e+08,-1.797291e+08
4161255,-1.221943e+08,3.012564e+07,7.563335e+07,4.894071e+07,1.532123e+08,-2.149275e+08,-9.96106e+07,-1.347139e+08,-1.049833e+07,-2.44166e+07,1.38835e+08,-2.400118e+07,1.26747e+08,-9.310378e+07,5.764151e+07,-2.765223e+07,1.137917e+08,-1.772319e+08
1967782,-9.703339e+07,5.521712e+07,5.030405e+07,5.015483e+07,8.573851e+07,-1.52844e+08,-7.281367e+07,-4.146557e+07,3.572412e+07,-2.613078e+07,1.007542e+08,-3.814116e+07,1.14354e+08,-8.159766e+07,7.27023e+07,-2.721327e+07,7.285503e+07,-1.880467e+08
-7.953301e+07,-5.811319e+07,-2.432124e+07,3.374298e+07,2.196866e+07,9.926274e+07,-8.781334e+07,5.580345e+07,-2.746118e+07,5.541022e+07,-5.475817e+07,3.344377e+07,8188320,6.167266e+07,-5.859907e+07,1.034935e+08,-4.121107e+07,6.874068e+07,-7.101206e+07
-7.275712e+07,3.24451e+07,-4.988415e+07,2.800666e+07,-7584528,9.889798e+07,-2.329856e+07,1.204247e+08,-6.088282e+07,1.936242e+07,-4.900104e+07,-1.876324e+07,-1.100124e+07,1.820774e+07,-1.260587e+07,5.350941e+07,-3.259613e+07,3.747609e+07,-2.296137e+07
-5.171595e+07,1.25351e+08,-4.027534e+07,4.115924e+07,-7.733617e+07,2120079,-3.504707e+07,1.794637e+08,2.762415e+07,6.77281e+07,-4.750729e+07,5955318,-1.673417e+07,1.458427e+07,-2.111459e+07,4.920901e+07,-4.074433e+07,-6523367,-3036049
-5.083265e+07,2.191646e+08,-6.347609e+07,3.478826e+07,-7.109551e+07,-2.759768e+07,-6724188,1.990495e+08,-3.554293e+07,6.57734e+07,-9.522643e+07,6.47946e+07,-1.347536e+07,1.483945e+07,-4.136993e+07,2.046003e+07,-2.539768e+07,-1.044608e+07,2.710027e+07
-7.857579e+07,2.635404e+08,-3.857705e+07,-9710549,2.656089e+07,-4378878,5.173716e+07,1.976192e+08,3.355311e+07,3.217803e+07,-1.258351e+08,4.085311e+07,-8646128,1.474105e+07,-1.912347e+07,8116336,-3.626378e+07,-1607384,2.299069e+07
-1.268225e+08,2.444866e+08,-5.806146e+07,1.430203e+07,1.834848e+07,5.571034e+07,4.650694e+07,1.694077e+08,1.385275e+08,2.921393e+07,-1.017935e+08,4335954,-2.087628e+07,1106149,-1.298097e+07,6086394,-2.399081e+07,4.951712e+07,3.088142e+07
-5.636107e+07,6.367928e+07,-1.139757e+07,-3844098,4.514831e+07,5.650413e+07,3.436879e+07,1.055866e+08,3.782162e+07,7959808,-7.618367e+07,-7.749826e+07,8.193341e+07,-4.715196e+07,5410727,2.537963e+07,7024330,1.768105e+07,5.572391e+07
-2.941972e+07,-1.091413e+07,-1.033903e+07,4767328,1.05093e+07,5.396405e+07,-1.935614e+07,8.747219e+07,1.231882e+08,2.089044e+07,3137107,-8.005961e+07,5.451101e+07,-2.970202e+07,-2.172984e+07,4.200101e+07,4624254,8741314,2.254907e+07
-9.451302e+07,2.768047e+07,-3.27534e+07,-1.524489e+07,8303031,7.418916e+07,-8.203029e+07,1.200574e+08,-3409251,-1.546343e+07,7412906,-9.015744e+07,8.641543e+07,3408512,2.126253e+07,8.201132e+07,-2979893,6.187534e+07,4.240572e+07
-6.317936e+07,7.686971e+07,1705203,-5.137638e+07,2.677822e+07,1.078606e+08,-8.503197e+07,1.18097e+08,-4.835438e+07,-3.043382e+07,4918555,-7.896874e+07,8.44344e+07,6987024,3680777,7.557236e+07,-2.31254e+07,5.569837e+07,4.897511e+07
-3.579607e+07,1.208045e+08,-1.803353e+07,-4.813702e+07,5.256057e+07,8.507037e+07,-1.125625e+08,1.341269e+08,2.997265e+07,7305558,5218459,-2.357425e+07,1.878231e+07,1.04894e+07,-5.209741e+07,4.933524e+07,-4.517096e+07,8.618486e+07,1.489519e+07
6691018,-5.480328e+07,-2.411743e+07,-4.325353e+07,8.238941e+07,7.748643e+07,-7.155717e+07,1.228478e+08,-9.447174e+07,-1.025478e+07,-4.273595e+07,-3.25866e+07,1.805284e+07,3.48303e+07,-5.367933e+07,-274593.3,-4.10575e+07,1.022923e+08,2.0374e+07
-3.97392e+07,-2.341648e+08,-4.67407e+07,-1.324384e+07,3.700466e+07,1.454921e+08,-2.852117e+07,1.774953e+08,-5.482083e+07,4.148713e+07,-2.14642e+07,-5.830965e+07,-4.992873e+07,2.805683e+07,-9.37447e+07,-1.399784e+07,-5.59583e+07,1.105102e+08,5955865
-4.976165e+07,-3.052219e+08,-4.403999e+07,4107335,755575.3,1.685956e+08,-2.205675e+07,1.839432e+08,-1.593982e+07,2.282803e+07,-3.134493e+07,-6.289223e+07,-4.438146e+07,-3.879475e+07,-1.09078e+08,4337795,-3.401931e+07,1.31174e+08,7.395423e+07
2.279211e+07,-3.255933e+08,8879572,-2.680984e+07,7.705099e+07,1.240602e+08,8.355428e+07,1.238363e+08,-4.184996e+07,1.245812e+07,-1.360116e+07,-1.139574e+08,-2.782952e+07,-1.08417e+08,-1.077273e+08,-1.129823e+08,-3.556502e+07,1.493149e+08,8.981794e+07
7176216,-2.01068e+08,1.083344e+07,1.019995e+07,1.062029e+08,1.252757e+08,8.199426e+07,1.103816e+08,6.514089e+07,4.602466e+07,-4.227069e+07,-7.635044e+07,-7.552827e+07,-1.096765e+08,-1.479897e+08,-1.826915e+08,-5.987273e+07,2.025518e+08,1.054947e+08
-5195172,-9.095148e+07,-5167643,3.347994e+07,7.754754e+07,1.078643e+08,1.084942e+08,1.483974e+08,3805186,1.140872e+07,-1.241695e+08,-5.074557e+07,-8.266102e+07,-9.913245e+07,-1.141781e+08,-1.690677e+08,-4.489406e+07,1.296192e+08,1.768724e+08
2.461253e+07,-5.221437e+07,-2.02297e+07,6.087925e+07,5.357848e+07,6.828756e+07,1.038648e+08,1.343878e+08,5.018675e+07,3.466454e+07,-9.662537e+07,-6.028021e+07,-9.190898e+07,-8.236025e+07,-1.014681e+08,-1.991866e+08,-2.096822e+07,5.853398e+07,1.53726e+08
-3.218044e+07,-1.754725e+07,-4.938054e+07,4.236271e+07,3.254591e+07,5.017639e+07,1.493914e+08,7.469144e+07,5.513869e+07,9089094,-9.843372e+07,-6.108499e+07,-2.971775e+07,-7.103163e+07,-5.677355e+07,-1.389088e+08,1.916866e+07,3.922641e+07,1.874963e+08
-6.896443e+07,-9.794195e+07,-2.872979e+07,-2791342,1.208726e+08,2.508508e+07,2.083714e+08,1.520113e+07,7.174599e+07,-1023099,-7.81977e+07,-8.205745e+07,4.566329e+07,-4.395606e+07,-3.488014e+07,-1.208459e+08,2.144977e+07,-649046.7,1.723084e+08
-2.334502e+08,-2.54135e+08,-8.430239e+07,1.901037e+07,1.434505e+08,3.266076e+07,2.254075e+08,2.35569e+07,1.668127e+08,-1203956,-3.774006e+07,-8.213812e+07,1.019179e+08,617791,2.887056e+07,-7.31809e+07,-1.275626e+07,-1.365269e+07,1.431024e+08
-3.087015e+08,-2.2197e+08,-1.127716e+08,1.071431e+07,9.475307e+07,2.026749e+07,2.343592e+08,2.385337e+07,1.025647e+08,-4.92695e+07,-2.582669e+07,-7.032107e+07,2.111457e+08,2.539269e+07,1.424137e+08,-8.238761e+07,-1.55521e+07,-4.943863e+07,1.592954e+08
-3.424856e+08,6.919019e+07,-1.262707e+08,-6.370212e+07,4.944834e+07,-7.25812e+07,2.545381e+08,2.538478e+07,2.166185e+08,-3197110,8.63249e+07,-5.893977e+07,2.493025e+08,-6303724,1.68545e+08,-1.108922e+07,-3.419718e+07,-1.159912e+08,1.479383e+08
-3.555233e+08,2.866392e+08,-1.63215e+08,-1.179472e+07,-4.310021e+07,-6.418689e+07,1.356069e+08,7.794682e+07,2.661248e+08,4233561,6.998495e+07,-1.593081e+07,2.4016e+08,1.034075e+07,1.715847e+08,5.110643e+07,-5.817828e+07,-4.604778e+07,1.275007e+08
-2.893484e+08,1.468669e+08,-1.737224e+08,4371325,-5.336725e+07,-3.122347e+07,7.846538e+07,9.903297e+07,1.036813e+08,-1.033856e+07,7.460612e+07,-4.352576e+07,2.37052e+08,-6230823,1.621086e+08,-6850387,-1.078987e+07,-1.650513e+07,1.044352e+08
-3.426596e+08,-5.228204e+07,-1.617681e+08,3.61708e+07,-1.908471e+07,-1.139592e+07,5.963298e+07,1.306501e+08,1.655598e+08,3.275719e+07,5.782394e+07,-3.975843e+07,1.829428e+08,4608058,1.413851e+08,-3.460417e+07,-1.706491e+07,-1.581145e+07,8.624446e+07
-3.377922e+08,-2.718072e+08,-1.859935e+08,3.653047e+07,3.077059e+07,7786022,9.355602e+07,1.237814e+08,8.205978e+07,1.353557e+07,4657489,2.57865e+07,1.694142e+08,-2.255667e+07,1.418776e+08,-5.359442e+07,-5.792354e+07,-1785113,7.485801e+07
-3.11701e+08,-2.695559e+08,-1.827875e+08,5.551048e+07,2.735815e+07,-1.403347e+07,1.855103e+07,1.480709e+08,6.15977e+07,6.49052e+07,1.560614e+07,2.716638e+07,1.320898e+08,-3.595032e+07,1.232246e+08,-4.229001e+07,-6.792294e+07,2.599043e+07,1.74213e+07
-2.594745e+08,-7.695269e+07,-1.604665e+08,7.596804e+07,-4.873169e+07,-969193.4,-9.771546e+07,1.149e+08,-6906715,8.773813e+07,6.468306e+07,6.355056e+07,6.214981e+07,-4.863858e+07,6.758174e+07,-7520597,-4.218018e+07,7.603981e+07,-1.942854e+07
-1.793345e+08,-3.955334e+07,-3.774214e+07,7.229835e+07,2.40613e+07,-8049841,-9.574398e+07,7.603935e+07,-1.723337e+08,4.282752e+07,6.954565e+07,3.663022e+07,2.491948e+07,-7.950184e+07,2.535312e+07,-4.374168e+07,2.268403e+07,6.508208e+07,-6.60711e+07
-8.612037e+07,-6.632438e+07,2791616,8.775207e+07,1.974133e+07,-4.982739e+07,-1.202304e+08,5.751189e+07,-5.638479e+07,7.677459e+07,9.66777e+07,3.967261e+07,-1.541626e+07,-9.26173e+07,-2.164217e+07,-2.322557e+07,1.315214e+07,-2.215758e+07,-8.338722e+07
